Seat Allocation,Deboarding Strategy,Total Missed Pax,List Missed Pax,Average Deboarding Time,List Deboarding Time
RANDOM_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1808,"[0, 0, 0, 17, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 21, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 30, 3, 0, 34, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 31, 0, 0, 0, 14, 0, 62, 0, 30, 0, 0, 4, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 18, 0, 0, 3, 24, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 18, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 3, 0, 0, 0, 0, 0, 0, 11, 72, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 10, 0, 27, 1, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",554.5407407407407,"[750.5, 633.0, 732.5, 522.5, 476.0, 672.5, 311.0, 528.0, 591.0, 353.5, 373.5, 624.5, 668.5, 765.0, 460.0, 808.0, 447.5, 490.0, 586.5, 545.0, 554.0, 432.5, 575.0, 596.0, 654.0, 693.0, 833.5, 512.0, 405.5, 381.0, 408.0, 401.0, 504.5, 576.5, 688.0, 540.0, 530.5, 581.0, 415.5, 481.5, 509.5, 532.5, 366.0, 743.5, 517.0, 375.0, 748.5, 696.0, 537.5, 602.5, 632.0, 754.0, 494.5, 510.0, 798.0, 610.0, 616.0, 508.0, 428.5, 807.5, 386.5, 592.0, 625.5, 352.0, 520.0, 539.0, 713.0, 527.5, 681.0, 397.0, 781.0, 771.0, 525.0, 577.0, 539.0, 438.0, 417.0, 565.5, 670.5, 607.0, 675.0, 613.0, 454.0, 386.0, 562.5, 408.5, 418.0, 666.0, 506.5, 593.5, 435.0, 326.0, 677.0, 419.0, 536.5, 728.0, 552.0, 508.0, 525.5, 529.5, 608.0, 493.0, 510.0, 506.5, 570.0, 552.5, 663.0, 720.5, 522.5, 694.5, 643.0, 485.0, 401.0, 354.0, 515.0, 370.0, 498.5, 652.0, 622.0, 366.5, 415.5, 569.0, 523.5, 631.5, 752.0, 525.0, 599.0, 345.0, 390.5, 520.0, 475.0, 654.5, 542.5, 539.5, 222.5, 624.0, 717.0, 632.5, 662.0, 671.0, 668.5, 506.0, 410.0, 446.0, 588.0, 532.0, 545.0, 755.0, 435.0, 611.0, 452.0, 527.0, 523.5, 589.0, 413.0, 492.0, 362.5, 592.5, 451.5, 567.0, 385.5, 433.5, 465.5, 740.0, 800.5, 548.0, 456.0, 380.5, 491.0, 483.0, 374.0, 624.5, 392.0, 657.0, 736.5, 730.5, 575.5, 378.5, 386.5, 760.5, 670.5, 824.0, 424.0, 438.5, 734.5, 732.0, 386.0, 709.0, 558.0, 528.0, 645.0, 487.5, 572.5, 597.5, 695.5, 360.5, 684.5, 742.0, 335.5, 683.5, 628.5, 652.5, 351.0, 800.5, 421.5, 432.0, 575.0, 725.5, 488.5, 598.5, 444.0, 398.0, 709.5, 758.0, 484.0, 565.5, 549.0, 565.5, 588.5, 667.0, 544.5, 475.5, 438.5, 531.5, 399.0, 760.5, 671.0, 479.5, 516.0, 385.5, 580.5, 358.0, 671.0, 447.0, 466.0, 478.0, 556.5, 507.5, 345.0, 457.5, 705.0, 667.0, 641.5, 646.0, 553.5, 379.5, 700.0, 527.0, 763.0, 542.5, 819.0, 379.5, 569.5, 718.0, 493.5, 540.0, 789.0, 654.0, 464.5, 443.0, 491.5, 759.0, 438.0, 535.5, 776.5, 641.5, 392.0, 382.0, 620.5, 758.0]"
RANDOM_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1749,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 19, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 0, 0, 31, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 24, 0, 0, 0, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 13, 0, 0, 0, 17, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 17, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 63, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",306.5907407407407,"[355.5, 321.5, 348.5, 285.0, 274.0, 333.5, 234.5, 309.0, 320.0, 264.5, 273.0, 323.0, 304.0, 339.5, 295.5, 353.0, 283.0, 295.0, 312.5, 292.0, 311.0, 296.0, 296.5, 322.5, 334.5, 336.0, 362.0, 301.0, 283.0, 265.5, 257.5, 279.0, 303.0, 318.5, 340.0, 301.0, 280.0, 316.0, 258.0, 298.0, 302.5, 294.5, 289.5, 327.5, 317.0, 264.5, 347.0, 350.5, 316.0, 321.0, 306.5, 348.0, 294.0, 293.5, 337.5, 329.0, 310.0, 298.5, 285.5, 330.0, 275.0, 300.0, 328.5, 262.0, 293.5, 304.5, 329.5, 313.5, 324.5, 276.0, 357.0, 351.0, 297.5, 319.5, 306.0, 293.5, 276.0, 299.0, 344.0, 315.0, 341.0, 322.5, 296.5, 253.5, 316.5, 275.5, 272.5, 327.0, 315.0, 297.5, 283.0, 254.5, 356.5, 283.0, 293.5, 333.0, 299.5, 315.5, 300.0, 321.0, 307.5, 298.0, 319.0, 292.0, 321.0, 310.0, 320.5, 350.5, 317.5, 323.0, 312.0, 296.5, 282.0, 256.5, 304.0, 273.0, 310.5, 340.5, 321.5, 282.5, 291.0, 331.0, 293.0, 326.5, 366.5, 297.0, 315.5, 276.5, 267.0, 293.0, 288.0, 321.0, 308.5, 304.0, 232.0, 308.5, 352.5, 322.5, 334.0, 336.0, 345.0, 304.0, 282.5, 278.5, 308.0, 314.5, 292.5, 356.5, 289.0, 311.5, 288.5, 292.5, 318.5, 313.5, 298.5, 296.5, 254.0, 312.0, 273.0, 317.0, 260.0, 289.5, 299.0, 342.5, 343.5, 311.0, 299.5, 268.0, 288.5, 297.5, 277.5, 317.0, 274.0, 329.5, 356.0, 350.0, 312.5, 257.0, 278.5, 343.0, 323.0, 353.0, 273.5, 296.0, 346.5, 341.0, 265.0, 327.5, 308.0, 302.5, 326.0, 295.5, 288.5, 310.5, 327.5, 276.0, 325.5, 359.5, 253.5, 342.5, 316.5, 321.0, 256.5, 352.0, 288.0, 295.0, 303.0, 335.5, 283.0, 329.5, 295.0, 261.0, 324.0, 337.5, 285.5, 312.5, 309.0, 314.0, 322.0, 334.0, 299.5, 283.5, 272.0, 297.5, 266.5, 325.5, 337.0, 278.5, 296.0, 270.5, 297.5, 257.0, 319.5, 283.5, 293.5, 296.0, 305.0, 311.0, 253.5, 279.0, 338.0, 353.5, 342.5, 320.5, 300.5, 266.0, 329.0, 296.5, 335.5, 334.0, 341.5, 263.0, 310.5, 330.5, 290.0, 324.0, 336.0, 323.0, 285.5, 273.5, 309.5, 372.0, 272.0, 299.5, 358.5, 320.5, 263.0, 290.0, 320.5, 340.5]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1772,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 16, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 28, 0, 0, 36, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 25, 0, 0, 1, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 16, 0, 0, 1, 19, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 19, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 72, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",555.7907407407407,"[705.0, 702.0, 718.0, 475.5, 437.0, 715.5, 314.5, 515.5, 621.5, 342.5, 431.0, 600.5, 612.0, 702.5, 462.5, 738.5, 423.0, 477.0, 653.5, 509.0, 499.0, 410.5, 492.0, 631.5, 605.0, 655.5, 808.0, 581.0, 395.5, 385.0, 383.5, 391.0, 487.0, 568.0, 638.5, 585.5, 526.5, 603.5, 387.0, 482.0, 579.0, 528.0, 395.0, 667.0, 510.0, 405.0, 632.5, 651.0, 612.5, 595.5, 581.5, 746.5, 518.0, 470.5, 702.5, 623.0, 661.5, 473.0, 454.5, 768.5, 417.5, 577.0, 626.5, 393.0, 523.5, 517.5, 724.5, 477.0, 668.0, 391.0, 716.5, 756.0, 558.0, 580.5, 590.5, 520.5, 415.5, 460.0, 750.5, 545.5, 733.0, 593.5, 441.0, 380.0, 613.5, 420.0, 388.0, 648.0, 555.5, 594.5, 473.0, 378.0, 772.5, 395.0, 534.5, 616.5, 582.5, 515.5, 575.5, 568.5, 585.5, 456.0, 557.5, 518.5, 555.0, 590.0, 657.0, 677.5, 585.5, 699.5, 604.0, 526.0, 393.0, 336.0, 499.5, 343.5, 543.5, 664.0, 607.0, 365.0, 407.5, 626.5, 547.5, 649.0, 779.0, 555.0, 547.0, 356.0, 490.0, 577.5, 517.0, 622.0, 581.5, 483.5, 222.5, 688.0, 769.5, 631.0, 674.0, 752.0, 658.5, 483.0, 391.0, 449.5, 593.5, 570.0, 492.5, 655.0, 485.0, 591.0, 429.5, 535.0, 586.0, 599.5, 411.5, 517.0, 444.0, 627.5, 452.0, 599.5, 369.5, 406.0, 499.0, 770.0, 756.5, 608.0, 480.5, 399.0, 499.0, 482.5, 437.0, 576.0, 391.5, 616.0, 765.5, 670.5, 552.0, 384.5, 394.5, 762.5, 596.5, 803.0, 394.5, 463.5, 698.0, 633.0, 404.0, 794.0, 666.5, 537.5, 699.0, 484.0, 543.5, 615.0, 677.5, 367.0, 641.0, 768.5, 351.5, 658.0, 609.5, 684.5, 375.0, 768.0, 451.0, 412.5, 576.5, 700.5, 486.5, 630.5, 421.0, 376.5, 660.0, 719.0, 493.0, 592.5, 548.5, 539.0, 593.5, 753.0, 494.0, 490.5, 419.0, 558.0, 429.5, 744.0, 693.5, 437.5, 545.0, 378.0, 602.0, 343.5, 632.0, 462.0, 464.5, 453.5, 582.0, 609.5, 363.0, 435.0, 711.0, 761.0, 617.5, 661.0, 556.0, 393.0, 716.0, 486.0, 714.5, 596.0, 843.5, 337.5, 582.0, 682.0, 492.0, 592.5, 751.5, 636.5, 526.0, 412.0, 514.5, 751.0, 442.0, 493.0, 776.0, 559.0, 416.0, 401.5, 691.0, 765.5]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1743,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 17, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 0, 0, 31, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 24, 0, 0, 0, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 14, 0, 0, 0, 17, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 13, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 62, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",306.6777777777778,"[348.0, 328.0, 344.0, 301.0, 279.0, 318.5, 246.5, 308.5, 326.5, 264.0, 273.5, 318.5, 312.5, 337.5, 282.5, 339.0, 279.0, 291.5, 321.0, 289.5, 303.5, 302.5, 293.0, 305.0, 331.0, 334.0, 345.0, 319.0, 283.0, 265.5, 267.5, 269.5, 291.0, 323.0, 343.5, 308.0, 303.0, 309.0, 270.0, 296.5, 299.5, 294.5, 281.5, 320.0, 300.0, 258.0, 342.5, 337.0, 291.5, 338.5, 295.0, 357.5, 293.0, 301.0, 342.5, 342.5, 311.5, 319.0, 281.0, 331.5, 280.5, 316.5, 319.5, 262.5, 302.0, 309.5, 337.0, 312.5, 334.0, 278.5, 353.0, 325.0, 296.5, 323.0, 305.5, 279.0, 275.0, 315.0, 336.5, 305.0, 344.0, 321.0, 309.0, 271.5, 311.0, 276.5, 267.5, 315.5, 318.0, 311.5, 272.5, 263.0, 339.5, 279.0, 300.0, 334.5, 298.5, 303.0, 310.0, 313.5, 314.0, 296.0, 318.5, 304.0, 311.5, 291.5, 313.5, 337.5, 312.5, 321.5, 312.5, 295.0, 289.0, 269.5, 303.0, 274.0, 305.0, 351.5, 323.5, 296.0, 270.5, 325.5, 289.0, 327.5, 348.5, 301.5, 325.5, 272.0, 273.5, 300.0, 289.5, 324.5, 301.5, 306.0, 231.5, 309.5, 356.0, 319.0, 323.5, 348.0, 349.5, 295.0, 273.5, 279.5, 297.5, 321.0, 285.5, 349.0, 271.5, 320.0, 281.0, 288.5, 299.5, 304.0, 296.5, 297.5, 251.0, 319.0, 273.0, 317.5, 263.0, 278.0, 291.5, 341.5, 362.0, 302.5, 287.5, 265.0, 290.0, 293.5, 281.5, 301.5, 263.5, 333.0, 354.0, 353.5, 314.0, 263.0, 276.5, 344.0, 326.5, 350.5, 269.5, 284.0, 354.5, 332.5, 274.0, 336.5, 307.0, 311.0, 345.5, 301.0, 305.5, 305.5, 341.0, 279.0, 332.0, 370.5, 255.0, 339.0, 314.5, 327.0, 269.5, 349.0, 299.5, 292.0, 297.0, 325.0, 291.5, 318.0, 300.0, 282.5, 335.0, 332.5, 304.5, 319.5, 305.5, 302.0, 323.5, 342.5, 292.5, 284.0, 298.0, 295.5, 269.0, 339.5, 343.5, 282.0, 306.5, 274.5, 309.5, 260.5, 325.0, 279.5, 298.5, 301.0, 299.0, 304.0, 256.0, 288.5, 335.5, 351.5, 337.5, 329.0, 292.5, 265.5, 329.5, 292.0, 335.5, 324.0, 358.5, 257.0, 300.5, 337.0, 289.5, 313.0, 333.0, 312.0, 283.5, 279.0, 299.0, 378.5, 282.0, 310.0, 359.5, 328.5, 259.5, 272.0, 317.5, 340.0]"
