Seat Allocation,Deboarding Strategy,Total Missed Pax,List Missed Pax,Average Deboarding Time,List Deboarding Time
RANDOM_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1818,"[0, 0, 0, 16, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 23, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 31, 4, 0, 34, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 31, 0, 0, 0, 14, 0, 62, 0, 29, 0, 0, 5, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 22, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 19, 0, 0, 3, 28, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 19, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 1, 0, 0, 0, 0, 0, 0, 11, 70, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 11, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",555.7203703703703,"[674.5, 622.0, 750.0, 537.0, 482.5, 666.5, 278.0, 586.5, 655.5, 370.5, 397.5, 669.5, 611.0, 651.0, 406.0, 761.0, 465.5, 515.5, 558.0, 548.5, 542.5, 512.0, 531.5, 532.0, 656.0, 717.0, 768.0, 572.0, 499.5, 389.0, 391.0, 424.0, 451.5, 569.0, 751.5, 573.0, 503.5, 690.0, 391.5, 506.5, 510.0, 597.5, 371.0, 586.0, 504.5, 413.5, 677.5, 677.5, 575.5, 542.5, 467.5, 758.0, 625.5, 581.5, 721.5, 654.0, 608.5, 459.0, 417.5, 799.0, 327.5, 508.5, 593.0, 401.5, 536.0, 553.5, 669.5, 437.5, 735.5, 417.0, 711.0, 687.0, 560.5, 615.0, 539.0, 509.0, 478.0, 477.5, 708.5, 612.0, 666.5, 560.0, 474.0, 384.0, 636.5, 410.5, 376.5, 584.0, 439.0, 567.0, 421.0, 417.0, 742.5, 416.0, 466.0, 562.5, 574.5, 607.5, 603.0, 635.0, 625.0, 570.5, 559.5, 598.5, 545.5, 630.5, 582.5, 706.5, 601.5, 704.0, 620.5, 562.5, 413.5, 367.5, 526.5, 328.5, 521.5, 675.0, 633.5, 398.0, 525.0, 605.5, 572.0, 707.5, 716.0, 568.5, 550.0, 339.5, 463.5, 578.0, 465.0, 592.5, 469.5, 536.5, 242.0, 567.0, 735.0, 593.5, 692.0, 665.0, 761.0, 474.0, 371.0, 489.5, 634.5, 630.5, 555.5, 733.0, 408.5, 580.5, 384.5, 488.0, 469.0, 562.5, 454.0, 515.0, 437.5, 608.0, 450.5, 524.5, 402.0, 514.0, 509.0, 761.0, 745.5, 524.0, 415.0, 391.5, 503.5, 569.0, 479.0, 558.0, 370.0, 697.0, 706.5, 623.5, 527.0, 368.0, 451.5, 788.5, 646.5, 774.0, 386.0, 441.5, 709.5, 752.0, 411.5, 749.5, 622.0, 506.0, 706.5, 489.0, 509.5, 621.0, 708.5, 290.5, 692.5, 744.0, 352.5, 627.5, 590.5, 709.5, 409.5, 726.5, 479.0, 429.0, 545.5, 743.5, 422.0, 668.0, 518.0, 379.5, 639.0, 627.0, 477.0, 632.5, 501.0, 531.0, 590.5, 719.5, 511.5, 418.5, 440.5, 586.5, 399.0, 746.5, 683.0, 432.0, 502.5, 409.0, 548.0, 355.0, 656.5, 458.0, 448.5, 503.5, 611.0, 521.5, 305.0, 413.5, 628.0, 851.5, 644.0, 674.5, 558.5, 408.5, 692.5, 514.0, 666.5, 566.5, 784.0, 403.0, 609.0, 755.5, 457.5, 599.0, 736.0, 618.5, 490.0, 469.0, 483.5, 847.0, 428.5, 582.0, 688.5, 618.0, 403.5, 365.5, 608.5, 731.5]"
RANDOM_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1752,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 19, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 0, 0, 32, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 24, 0, 0, 0, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 14, 0, 0, 0, 17, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 16, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 65, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",306.52962962962965,"[318.0, 343.0, 345.5, 312.5, 285.0, 318.5, 238.0, 297.0, 331.5, 278.5, 274.0, 315.5, 328.5, 339.5, 286.5, 386.0, 285.5, 316.5, 299.5, 325.5, 295.5, 285.0, 299.0, 335.5, 347.0, 344.0, 376.5, 304.5, 287.0, 285.0, 275.0, 273.5, 291.0, 296.0, 352.0, 311.0, 290.5, 305.5, 275.0, 307.5, 295.5, 292.0, 264.0, 333.5, 298.5, 269.0, 348.0, 346.5, 328.5, 320.5, 307.0, 342.0, 296.5, 306.5, 335.0, 323.0, 336.5, 322.5, 290.5, 334.5, 266.0, 299.0, 309.0, 269.0, 296.0, 315.5, 345.5, 291.0, 334.5, 273.0, 335.5, 344.0, 302.0, 318.0, 326.5, 287.5, 277.5, 292.5, 330.0, 317.0, 327.0, 325.0, 292.5, 276.5, 333.0, 276.0, 279.5, 321.5, 280.5, 294.5, 286.5, 258.5, 346.5, 284.0, 280.5, 322.5, 311.0, 327.0, 314.0, 289.5, 305.5, 311.0, 296.5, 299.5, 294.0, 307.5, 316.0, 315.5, 309.0, 349.5, 314.5, 323.5, 287.0, 270.5, 285.5, 253.0, 301.0, 337.0, 315.5, 260.0, 305.0, 308.0, 308.0, 329.5, 337.5, 294.0, 302.0, 276.5, 274.0, 307.0, 294.5, 314.0, 289.0, 291.5, 237.0, 318.0, 340.0, 312.5, 318.0, 332.5, 363.5, 293.0, 248.0, 288.0, 334.5, 320.0, 304.0, 329.5, 273.0, 316.0, 275.0, 298.0, 289.0, 308.0, 289.0, 292.5, 275.0, 345.5, 282.0, 293.5, 265.5, 274.5, 293.0, 345.0, 336.5, 299.5, 271.5, 284.5, 281.5, 307.0, 298.5, 315.0, 295.5, 344.0, 345.0, 334.5, 295.0, 270.5, 302.5, 344.0, 349.5, 370.0, 266.0, 286.0, 344.5, 328.0, 271.5, 333.0, 316.0, 318.0, 332.5, 286.0, 322.5, 302.0, 335.5, 255.5, 323.0, 346.0, 256.0, 308.5, 306.5, 331.5, 265.5, 359.0, 293.5, 279.0, 309.0, 328.5, 274.5, 312.5, 289.5, 268.0, 344.0, 327.0, 295.0, 322.5, 308.0, 302.0, 304.0, 311.5, 293.5, 289.5, 275.0, 310.0, 291.0, 340.5, 336.0, 289.5, 293.0, 288.5, 287.0, 256.5, 340.5, 276.0, 276.0, 290.0, 331.0, 305.0, 242.0, 290.0, 332.0, 358.0, 318.0, 347.0, 329.0, 279.5, 328.5, 313.0, 324.0, 315.5, 355.0, 279.5, 304.5, 355.0, 277.0, 328.0, 341.5, 300.5, 287.5, 296.0, 301.5, 347.5, 266.5, 304.0, 341.5, 310.5, 268.5, 272.0, 306.0, 329.0]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1759,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 15, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 1, 0, 32, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 24, 0, 0, 3, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 20, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 12, 0, 0, 0, 18, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 16, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 71, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",549.2296296296296,"[686.0, 662.0, 693.5, 530.5, 454.0, 610.5, 258.0, 580.5, 708.0, 319.0, 436.5, 609.5, 621.5, 679.0, 425.0, 819.5, 485.0, 524.0, 533.0, 552.5, 492.5, 465.0, 527.5, 497.5, 649.5, 683.0, 758.5, 530.5, 459.5, 394.0, 359.0, 385.0, 495.0, 623.5, 750.5, 581.0, 526.5, 626.0, 376.5, 518.5, 468.0, 551.0, 371.5, 604.5, 538.5, 381.5, 667.0, 628.5, 560.5, 551.0, 542.0, 740.0, 549.5, 575.5, 651.0, 656.5, 592.5, 433.0, 423.5, 728.0, 374.5, 525.5, 556.0, 365.0, 573.5, 552.0, 668.0, 458.5, 691.5, 414.0, 691.0, 703.0, 552.0, 646.0, 530.5, 462.0, 481.5, 489.5, 684.0, 602.5, 650.0, 628.5, 471.0, 358.5, 638.5, 416.5, 380.5, 550.5, 424.5, 525.5, 471.5, 332.5, 737.5, 414.5, 495.5, 566.5, 536.5, 628.5, 562.0, 595.5, 558.0, 542.5, 550.0, 572.5, 558.0, 593.0, 583.0, 698.5, 567.5, 668.5, 625.0, 546.0, 424.5, 376.0, 512.5, 309.0, 472.5, 628.0, 608.0, 345.0, 455.0, 645.5, 535.5, 672.0, 660.5, 550.5, 597.5, 360.5, 456.0, 548.5, 496.0, 580.5, 467.0, 477.0, 232.5, 653.0, 665.5, 546.5, 660.0, 684.5, 691.5, 478.0, 388.0, 482.5, 632.5, 578.5, 581.5, 615.5, 421.0, 604.5, 389.5, 502.0, 518.5, 545.5, 462.5, 531.5, 372.0, 582.0, 472.0, 481.0, 391.0, 441.0, 519.5, 726.5, 755.0, 543.0, 389.0, 395.0, 528.5, 602.5, 453.5, 537.0, 396.0, 798.5, 741.0, 651.0, 493.5, 419.0, 394.0, 774.0, 660.5, 799.5, 366.5, 441.0, 666.5, 757.5, 411.5, 715.0, 627.5, 557.5, 680.5, 486.0, 577.5, 663.0, 738.5, 323.0, 620.5, 758.0, 369.0, 684.5, 570.5, 741.0, 426.0, 690.5, 458.5, 471.5, 497.5, 726.5, 409.5, 620.0, 507.0, 342.5, 599.5, 665.5, 451.5, 585.5, 510.5, 490.5, 564.5, 648.0, 536.0, 440.5, 427.0, 527.5, 423.0, 761.5, 704.0, 445.5, 514.0, 418.0, 611.5, 333.0, 644.0, 444.0, 473.0, 478.0, 627.0, 496.0, 332.0, 440.0, 623.0, 843.5, 682.5, 668.0, 564.5, 411.5, 691.5, 548.0, 687.5, 525.5, 725.0, 441.5, 602.5, 725.5, 402.5, 613.5, 754.0, 566.0, 457.5, 448.0, 480.5, 883.5, 385.5, 566.0, 692.0, 611.5, 422.0, 441.5, 646.0, 761.0]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1745,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 17, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 0, 0, 30, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 24, 0, 0, 0, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 12, 0, 0, 0, 17, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 16, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 64, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",306.19074074074075,"[324.0, 360.0, 351.0, 297.5, 294.5, 337.0, 247.5, 294.0, 332.5, 270.5, 274.5, 317.0, 312.5, 341.0, 290.5, 367.5, 294.5, 318.5, 307.0, 327.5, 307.5, 306.0, 303.5, 318.0, 332.5, 341.0, 380.5, 305.0, 286.0, 268.0, 271.5, 275.5, 294.5, 305.0, 338.5, 321.0, 288.5, 310.0, 274.0, 299.0, 299.5, 300.0, 278.5, 348.5, 304.5, 275.0, 356.0, 335.0, 315.0, 302.0, 297.5, 353.0, 301.0, 312.5, 328.0, 317.5, 332.0, 307.0, 285.0, 326.5, 270.5, 300.0, 320.0, 258.0, 304.0, 312.5, 338.5, 284.5, 328.0, 268.0, 340.5, 321.0, 320.5, 309.0, 315.0, 291.5, 265.0, 284.0, 342.0, 316.5, 332.5, 320.5, 301.5, 266.5, 326.0, 264.0, 269.5, 328.5, 278.0, 297.0, 276.5, 261.0, 375.0, 281.5, 278.5, 321.5, 303.0, 318.5, 313.0, 294.5, 310.0, 287.0, 302.0, 303.5, 315.5, 305.0, 312.5, 333.5, 295.0, 340.5, 309.5, 318.5, 277.5, 266.0, 299.5, 255.5, 299.5, 338.5, 306.0, 267.5, 297.5, 329.0, 312.5, 333.0, 335.5, 301.0, 293.0, 269.0, 271.5, 306.5, 295.5, 315.0, 293.0, 291.0, 219.5, 322.5, 325.5, 313.0, 324.0, 326.5, 354.5, 279.0, 252.0, 282.0, 320.5, 319.0, 321.5, 328.5, 270.5, 323.5, 277.5, 303.0, 281.0, 314.5, 291.0, 297.5, 263.0, 350.0, 270.5, 310.5, 259.0, 277.0, 297.5, 353.5, 351.0, 291.0, 275.0, 277.0, 283.5, 312.5, 296.5, 313.5, 284.0, 340.0, 316.5, 337.5, 294.5, 276.5, 299.5, 341.5, 333.5, 357.5, 266.5, 291.0, 339.0, 340.5, 261.0, 348.5, 320.0, 311.5, 322.0, 291.0, 317.0, 314.0, 342.5, 246.0, 324.0, 355.5, 253.0, 318.0, 312.5, 328.0, 276.0, 351.0, 300.5, 272.0, 299.0, 331.5, 268.5, 323.5, 306.0, 266.0, 341.0, 321.0, 294.0, 318.0, 299.0, 295.5, 297.5, 327.0, 300.5, 290.0, 278.5, 325.0, 287.0, 329.0, 333.0, 275.5, 308.5, 277.5, 300.5, 268.5, 322.5, 276.0, 289.5, 282.5, 316.0, 298.0, 251.0, 290.0, 316.0, 350.5, 315.5, 336.5, 313.0, 274.0, 330.5, 313.0, 333.5, 311.5, 349.0, 282.5, 296.0, 344.5, 278.0, 316.0, 355.5, 315.5, 283.5, 279.5, 309.0, 357.5, 290.0, 329.0, 342.0, 324.5, 260.5, 269.5, 332.0, 327.5]"
