Seat Allocation,Deboarding Strategy,Total Missed Pax,List Missed Pax,Average Deboarding Time,List Deboarding Time
RANDOM_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1810,"[0, 0, 0, 17, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 22, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 28, 3, 0, 36, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 33, 0, 0, 0, 14, 0, 62, 0, 30, 0, 0, 3, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 20, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 20, 0, 0, 3, 23, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 19, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 4, 0, 0, 0, 0, 0, 0, 11, 69, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 11, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",557.7833333333333,"[674.5, 706.5, 733.5, 571.5, 424.5, 707.5, 284.5, 562.0, 563.0, 383.0, 431.0, 569.0, 568.0, 724.0, 498.5, 764.0, 451.0, 493.5, 646.5, 518.5, 558.5, 447.0, 503.0, 580.5, 576.5, 799.0, 748.5, 591.5, 516.5, 385.5, 399.5, 439.5, 579.0, 542.0, 720.0, 529.5, 448.5, 590.0, 360.0, 520.0, 550.0, 536.5, 390.0, 690.5, 536.0, 410.0, 758.5, 645.0, 588.5, 609.0, 671.5, 704.5, 558.0, 463.0, 721.5, 670.0, 682.0, 502.5, 466.5, 673.0, 394.0, 592.5, 568.0, 353.5, 546.5, 499.5, 619.5, 468.0, 698.0, 476.5, 694.5, 781.0, 551.5, 697.5, 595.0, 516.0, 449.5, 585.0, 706.5, 599.5, 654.5, 618.0, 467.0, 356.0, 678.0, 438.0, 414.5, 637.5, 491.5, 671.0, 445.5, 400.5, 724.5, 367.0, 523.0, 628.0, 547.5, 595.0, 636.5, 583.5, 610.0, 420.0, 536.0, 607.5, 567.5, 546.5, 558.0, 628.5, 546.0, 699.5, 580.0, 588.5, 428.5, 389.5, 492.0, 399.5, 514.0, 615.0, 586.0, 382.5, 535.0, 680.0, 550.5, 679.5, 757.5, 534.0, 572.5, 405.5, 400.0, 581.5, 510.0, 704.5, 532.0, 444.5, 276.0, 640.5, 721.0, 632.5, 675.5, 638.5, 649.5, 437.5, 421.5, 498.0, 612.5, 660.5, 501.0, 684.5, 480.5, 512.0, 494.5, 459.0, 575.5, 602.5, 439.5, 477.0, 400.5, 643.0, 455.5, 510.0, 404.5, 411.5, 575.5, 775.0, 687.5, 543.5, 459.5, 392.0, 473.5, 604.5, 486.5, 638.0, 361.0, 656.0, 717.0, 615.0, 550.0, 402.0, 479.0, 758.5, 597.0, 747.0, 380.5, 461.0, 696.5, 631.0, 408.0, 629.5, 565.5, 559.0, 691.5, 446.0, 596.5, 635.5, 662.5, 330.0, 685.0, 761.5, 356.5, 603.0, 563.5, 770.5, 404.5, 799.0, 444.0, 473.5, 522.0, 730.5, 463.5, 628.5, 501.5, 346.0, 783.0, 719.0, 545.0, 566.0, 520.0, 431.0, 557.5, 658.5, 653.0, 525.0, 346.0, 661.5, 357.5, 753.0, 699.0, 495.5, 561.0, 366.0, 605.0, 412.0, 705.5, 440.5, 461.0, 420.0, 519.0, 610.0, 315.5, 437.0, 659.0, 832.5, 648.5, 746.0, 603.5, 441.5, 714.0, 524.5, 750.5, 599.0, 737.0, 387.5, 578.0, 648.0, 431.0, 571.5, 681.0, 594.0, 452.5, 430.5, 474.0, 812.5, 458.5, 578.0, 732.0, 588.5, 367.5, 327.5, 515.0, 630.0]"
RANDOM_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1756,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 18, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 0, 0, 32, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 24, 0, 0, 0, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 15, 0, 0, 0, 17, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 18, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 67, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",305.7111111111111,"[338.0, 328.5, 356.5, 301.0, 284.0, 314.5, 252.0, 292.0, 318.0, 276.5, 262.0, 314.0, 305.0, 327.0, 299.0, 368.5, 290.0, 289.5, 311.5, 297.5, 297.5, 270.5, 290.0, 310.5, 322.5, 331.0, 347.5, 311.0, 285.0, 273.5, 264.5, 283.5, 293.5, 307.5, 347.5, 295.0, 297.0, 315.5, 264.0, 300.0, 303.5, 304.0, 268.0, 338.5, 304.0, 272.0, 321.5, 336.5, 291.0, 312.0, 339.0, 354.0, 305.5, 290.5, 338.0, 313.5, 339.0, 288.0, 287.5, 322.0, 288.0, 311.5, 303.0, 268.0, 285.0, 284.0, 331.0, 297.5, 332.5, 291.0, 319.0, 325.5, 317.0, 317.5, 305.0, 282.5, 296.5, 309.0, 342.5, 312.0, 330.0, 314.0, 277.5, 248.0, 326.0, 277.0, 281.0, 322.5, 294.5, 315.0, 280.5, 270.0, 341.0, 262.0, 286.5, 308.0, 300.0, 309.0, 331.5, 314.5, 319.5, 301.5, 308.5, 319.0, 307.5, 293.5, 314.0, 304.0, 304.5, 332.0, 325.0, 294.5, 275.0, 281.5, 308.0, 269.0, 314.5, 320.0, 314.0, 270.5, 303.0, 331.0, 297.0, 333.5, 335.5, 310.0, 291.5, 261.0, 269.5, 317.5, 318.0, 321.5, 298.0, 280.0, 237.0, 319.5, 352.5, 307.0, 332.0, 316.5, 333.5, 293.5, 257.0, 287.0, 318.5, 328.0, 306.0, 335.0, 281.0, 302.0, 287.5, 289.5, 305.0, 320.0, 300.0, 276.0, 278.5, 322.0, 281.5, 311.5, 292.0, 285.5, 303.5, 335.5, 336.5, 323.5, 282.0, 261.5, 297.0, 330.0, 287.0, 326.0, 281.5, 350.0, 359.5, 337.5, 302.5, 268.0, 281.5, 350.0, 331.5, 345.5, 279.0, 290.5, 334.0, 329.5, 282.5, 339.0, 320.5, 294.5, 340.5, 276.0, 319.5, 312.5, 354.0, 255.5, 328.5, 359.0, 261.5, 308.5, 311.5, 343.0, 267.5, 329.0, 279.5, 274.0, 306.0, 345.5, 288.5, 319.0, 293.5, 261.5, 345.5, 351.0, 286.5, 305.0, 300.0, 294.0, 306.5, 332.0, 307.0, 276.0, 263.5, 325.0, 277.5, 331.0, 347.5, 293.0, 286.0, 253.5, 303.0, 263.0, 323.0, 306.5, 282.0, 298.0, 306.0, 301.5, 248.0, 279.5, 323.5, 362.5, 328.0, 330.0, 311.0, 293.0, 327.5, 297.0, 350.0, 323.5, 336.5, 261.0, 313.5, 323.5, 285.0, 307.0, 356.5, 342.5, 275.0, 281.5, 288.5, 369.0, 287.5, 301.0, 336.0, 330.5, 262.0, 265.5, 313.0, 312.0]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1763,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 16, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 0, 0, 37, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 24, 0, 0, 0, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 12, 0, 0, 0, 17, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 19, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 1, 0, 0, 0, 0, 0, 0, 11, 72, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",552.2166666666667,"[675.0, 748.5, 784.0, 542.5, 442.0, 689.5, 318.5, 520.0, 564.5, 373.0, 365.5, 573.0, 596.5, 700.5, 428.0, 714.0, 388.5, 461.0, 620.0, 532.5, 529.5, 454.5, 521.5, 525.0, 576.0, 776.5, 763.0, 565.5, 562.5, 391.5, 403.0, 465.5, 495.5, 508.5, 728.0, 543.5, 464.0, 610.5, 358.5, 480.0, 518.0, 506.5, 372.5, 707.0, 543.0, 414.0, 691.5, 600.0, 576.5, 580.0, 658.0, 758.5, 544.5, 415.5, 724.0, 655.0, 637.0, 539.5, 433.0, 722.5, 376.5, 571.0, 565.0, 323.5, 530.5, 479.5, 558.5, 473.0, 758.0, 465.5, 654.5, 730.5, 537.0, 677.5, 595.5, 494.0, 462.5, 566.0, 661.5, 603.0, 642.5, 598.5, 481.5, 337.5, 600.0, 385.0, 465.0, 629.5, 467.5, 615.0, 403.0, 349.0, 777.5, 363.0, 529.0, 612.0, 546.0, 603.5, 563.5, 552.5, 600.0, 456.5, 568.5, 559.0, 561.5, 599.5, 595.5, 679.5, 532.5, 754.5, 576.5, 573.5, 406.5, 400.0, 481.0, 378.5, 523.5, 602.5, 589.5, 405.5, 507.0, 635.0, 568.5, 720.5, 710.0, 499.5, 555.0, 371.5, 403.5, 562.0, 568.5, 676.0, 549.0, 499.0, 276.0, 634.0, 764.5, 605.5, 677.5, 645.0, 642.5, 449.5, 396.5, 482.5, 559.5, 610.0, 557.0, 654.0, 463.5, 466.5, 455.5, 482.0, 516.0, 615.0, 454.0, 445.0, 419.5, 619.5, 437.5, 546.0, 403.5, 423.5, 525.5, 733.0, 674.5, 606.5, 425.0, 394.5, 519.5, 558.5, 508.0, 655.0, 381.0, 762.0, 712.5, 655.5, 513.0, 459.5, 482.0, 801.5, 624.0, 750.0, 361.5, 441.5, 687.0, 621.5, 397.5, 738.0, 544.5, 573.0, 680.5, 468.0, 524.5, 594.0, 709.0, 359.0, 714.0, 789.0, 352.5, 579.5, 498.5, 743.5, 370.0, 813.5, 375.5, 429.5, 560.0, 733.5, 423.0, 626.0, 496.0, 386.5, 697.5, 689.0, 497.5, 548.0, 558.0, 478.0, 543.0, 675.0, 606.0, 469.0, 372.0, 632.0, 366.5, 702.5, 710.0, 478.5, 609.5, 384.5, 506.0, 383.0, 713.0, 430.5, 428.0, 478.0, 544.0, 577.0, 330.0, 457.0, 692.0, 723.5, 665.5, 702.0, 557.5, 406.0, 677.0, 553.5, 745.0, 564.5, 732.0, 386.0, 604.0, 661.0, 445.5, 547.5, 817.0, 607.5, 419.5, 407.0, 486.5, 830.5, 406.0, 584.5, 748.0, 559.5, 378.0, 375.0, 590.5, 702.5]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1739,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 18, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 0, 0, 30, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 24, 0, 0, 0, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 11, 0, 0, 0, 17, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 14, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 60, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",305.8259259259259,"[326.0, 340.5, 362.0, 293.0, 297.0, 326.0, 241.5, 290.0, 304.5, 277.5, 263.5, 313.0, 312.5, 327.5, 297.0, 347.0, 291.5, 300.5, 344.0, 293.5, 301.0, 278.0, 290.5, 314.0, 320.0, 332.0, 350.5, 313.0, 280.0, 283.5, 267.0, 274.5, 295.0, 304.5, 336.0, 307.5, 274.5, 316.0, 270.0, 302.5, 303.5, 284.5, 280.0, 344.5, 306.0, 269.5, 323.5, 337.5, 300.0, 302.5, 319.0, 346.0, 301.0, 307.5, 328.5, 335.0, 341.5, 294.0, 289.5, 328.5, 274.0, 315.5, 328.0, 257.5, 282.0, 280.5, 326.5, 296.0, 346.5, 304.0, 317.0, 324.5, 316.5, 329.0, 314.0, 275.0, 289.0, 305.5, 336.0, 315.5, 334.0, 308.0, 269.5, 256.5, 323.0, 280.5, 278.5, 318.5, 290.5, 302.5, 283.5, 262.5, 337.5, 274.0, 299.0, 325.5, 295.5, 315.0, 300.5, 296.0, 322.0, 294.5, 316.5, 295.0, 319.5, 296.0, 296.5, 307.5, 310.5, 329.5, 312.5, 286.5, 275.0, 271.5, 305.5, 270.0, 312.0, 322.0, 314.5, 278.0, 303.5, 342.0, 290.5, 335.5, 356.5, 306.5, 291.0, 272.0, 272.5, 303.5, 322.5, 332.5, 294.5, 294.0, 244.0, 329.0, 362.0, 311.0, 333.0, 316.0, 326.5, 311.5, 273.0, 292.0, 322.5, 335.0, 311.5, 342.0, 260.5, 313.0, 277.0, 288.5, 287.5, 317.5, 281.0, 280.5, 262.0, 315.5, 283.5, 305.5, 274.5, 285.5, 315.5, 339.5, 338.0, 321.5, 272.5, 265.0, 302.5, 309.0, 284.0, 327.0, 274.0, 362.5, 341.5, 330.5, 298.0, 279.5, 283.0, 324.5, 331.0, 354.5, 271.5, 286.5, 338.5, 334.5, 265.0, 341.0, 319.0, 286.5, 338.0, 287.0, 328.0, 327.5, 331.5, 257.0, 323.0, 350.0, 261.5, 327.5, 306.0, 330.0, 264.5, 339.0, 272.0, 273.5, 308.5, 343.5, 295.5, 312.0, 307.5, 266.0, 344.0, 357.5, 296.5, 301.5, 303.5, 285.0, 314.0, 333.5, 305.5, 282.0, 269.5, 330.0, 268.0, 324.5, 351.5, 306.0, 282.5, 253.5, 303.5, 255.0, 331.0, 304.5, 275.5, 289.5, 327.0, 306.0, 251.5, 286.0, 338.0, 352.5, 351.5, 337.0, 304.5, 297.5, 329.5, 314.0, 334.5, 312.5, 331.5, 260.0, 323.5, 318.0, 284.5, 308.5, 332.5, 326.0, 277.0, 290.0, 294.0, 352.5, 284.0, 313.5, 354.0, 315.5, 276.0, 267.5, 318.0, 316.0]"
