Seat Allocation,Deboarding Strategy,Total Missed Pax,List Missed Pax,Average Deboarding Time,List Deboarding Time
RANDOM_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,470,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 19, 0, 0, 9, 0, 0, 0, 0, 0, 0, 15, 0, 0, 22, 42, 0, 0, 0, 4, 0, 0, 14, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0]",565.8198529411765,"[743.0, 488.0, 574.5, 641.5, 399.0, 447.5, 649.0, 418.5, 336.5, 227.5, 414.0, 652.5, 600.5, 682.5, 794.5, 580.5, 629.0, 645.5, 540.5, 557.0, 773.0, 639.0, 365.0, 455.5, 313.5, 625.0, 403.0, 648.5, 518.5, 406.5, 591.0, 613.0, 673.0, 577.5, 657.5, 605.5, 601.0, 459.5, 385.5, 272.0, 703.0, 670.0, 787.0, 463.5, 459.5, 817.0, 713.5, 515.5, 592.5, 755.0, 725.5, 750.0, 422.0, 425.5, 408.0, 444.5, 698.5, 578.0, 676.5, 645.0, 579.0, 527.0, 416.0, 502.0, 557.5, 729.5, 699.0, 499.0, 542.5, 542.5, 502.5, 648.5, 403.0, 573.0, 512.5, 621.0, 790.5, 421.5, 605.0, 434.5, 717.0, 719.5, 485.0, 541.0, 613.0, 512.0, 666.5, 520.0, 563.0, 525.0, 725.5, 685.0, 560.5, 521.5, 376.5, 533.5, 609.0, 296.0, 724.5, 611.5, 568.5, 700.5, 536.0, 367.0, 532.5, 267.0, 546.5, 767.0, 775.0, 828.0, 853.0, 616.5, 417.0, 391.5, 534.0, 732.0, 544.5, 653.0, 757.0, 701.0, 546.0, 303.5, 414.5, 729.5, 563.5, 589.5, 698.0, 756.5, 509.5, 340.0, 848.0, 753.5, 384.5, 341.0, 523.0, 530.5, 722.0, 579.5, 728.5, 711.0, 344.5, 387.0, 733.5, 535.5, 516.0, 611.5, 742.5, 615.0, 452.0, 365.5, 727.0, 544.0, 333.0, 716.0, 577.0, 770.5, 558.0, 365.5, 518.5, 321.0, 583.0, 418.0, 551.5, 783.0, 686.0, 699.0, 582.5, 648.0, 648.5, 384.5, 659.5, 560.0, 369.5, 468.5, 623.0, 553.0, 520.0, 476.0, 574.5, 502.0, 724.5, 619.5, 503.0, 579.0, 578.5, 567.0, 560.5, 689.5, 510.0, 577.5, 605.0, 351.0, 781.5, 747.5, 606.5, 610.0, 417.0, 558.5, 746.0, 541.5, 408.0, 471.5, 589.0, 601.5, 446.5, 601.0, 608.5, 358.0, 655.5, 722.5, 643.0, 765.0, 503.5, 497.5, 265.5, 733.5, 333.5, 731.5, 812.5, 476.0, 749.0, 587.0, 570.0, 543.0, 466.0, 358.0, 430.0, 490.5, 621.0, 693.0, 569.0, 565.0, 701.5, 705.5, 649.5, 561.5, 854.5, 492.5, 412.5, 632.0, 480.0, 539.0, 568.5, 573.0, 183.5, 481.0, 796.5, 314.0, 604.5, 594.0, 342.0, 763.0, 579.0, 504.5, 471.5, 558.5, 506.5, 612.5, 369.5, 414.5, 557.5, 634.5, 586.5, 470.5, 440.0, 437.5, 636.5, 733.5, 546.0, 558.5, 565.5, 584.0]"
RANDOM_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,417,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 21, 42, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0]",307.59742647058823,"[360.5, 297.0, 297.5, 333.0, 275.0, 277.5, 353.0, 287.0, 253.0, 215.5, 285.0, 314.0, 315.5, 349.5, 345.0, 310.0, 314.0, 311.5, 318.5, 292.5, 343.0, 315.5, 260.5, 285.5, 251.0, 326.5, 270.0, 333.5, 305.0, 276.0, 330.5, 296.5, 324.0, 329.5, 318.5, 323.0, 316.5, 279.5, 256.0, 241.0, 319.5, 336.0, 338.5, 300.0, 284.5, 351.0, 355.5, 318.0, 324.0, 351.0, 343.5, 351.5, 284.5, 280.0, 279.5, 284.5, 344.5, 311.5, 311.5, 349.0, 317.0, 304.0, 270.5, 282.0, 320.0, 342.5, 327.5, 303.0, 326.5, 317.0, 309.5, 311.0, 273.5, 330.0, 296.0, 336.0, 344.5, 281.5, 299.0, 294.5, 332.0, 347.0, 291.5, 293.0, 317.5, 318.0, 322.5, 293.5, 312.0, 311.0, 358.5, 333.0, 305.0, 303.0, 260.0, 320.0, 294.0, 245.5, 324.0, 303.0, 307.5, 320.5, 303.0, 264.5, 272.0, 238.0, 307.0, 377.5, 347.5, 351.5, 345.0, 316.5, 292.5, 261.5, 298.0, 327.0, 293.0, 335.0, 327.0, 334.0, 314.0, 236.0, 252.5, 333.0, 307.5, 308.0, 325.5, 333.0, 311.5, 247.5, 344.0, 333.0, 277.0, 258.5, 299.5, 307.0, 339.0, 304.0, 342.5, 324.5, 249.5, 258.0, 346.0, 323.5, 286.0, 334.0, 349.5, 318.0, 278.0, 256.5, 346.5, 311.5, 267.0, 355.5, 328.0, 327.0, 297.5, 260.0, 309.5, 237.0, 313.0, 283.0, 315.5, 341.0, 337.5, 347.5, 332.0, 332.5, 334.0, 281.0, 330.0, 311.0, 257.5, 280.0, 308.0, 289.0, 293.0, 297.5, 319.5, 307.5, 325.0, 320.0, 288.0, 320.5, 311.5, 306.0, 314.0, 330.0, 287.5, 314.0, 304.0, 266.0, 344.0, 337.0, 322.0, 334.5, 268.5, 289.0, 340.5, 305.5, 284.5, 322.5, 311.5, 310.5, 272.5, 324.0, 314.5, 262.0, 347.0, 336.0, 324.0, 364.5, 295.0, 293.5, 244.5, 328.5, 244.5, 338.0, 357.5, 279.0, 367.5, 302.0, 317.5, 315.5, 293.5, 240.0, 273.0, 302.0, 327.0, 324.5, 316.0, 330.0, 344.0, 340.5, 319.0, 296.0, 359.5, 311.5, 253.0, 314.5, 296.0, 306.0, 305.0, 302.5, 183.5, 312.0, 363.0, 261.5, 319.5, 312.0, 257.5, 327.0, 294.0, 284.0, 305.0, 307.5, 301.0, 321.0, 268.0, 281.0, 304.0, 328.5, 300.5, 299.5, 286.5, 293.0, 303.0, 355.5, 303.0, 305.5, 311.0, 303.5]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,420,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 21, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0]",565.4466911764706,"[853.0, 485.0, 575.5, 673.5, 456.0, 425.0, 633.5, 384.0, 320.0, 218.0, 385.5, 623.5, 573.0, 678.0, 719.0, 569.0, 632.5, 574.5, 525.0, 600.5, 805.0, 694.0, 385.5, 464.0, 321.0, 649.5, 377.0, 650.5, 501.0, 399.5, 602.5, 527.5, 627.0, 639.5, 637.0, 557.5, 551.5, 426.5, 390.5, 303.5, 685.5, 708.0, 765.5, 511.0, 448.0, 772.5, 723.5, 528.5, 592.5, 672.0, 664.5, 767.0, 389.5, 393.5, 438.5, 456.0, 666.5, 618.0, 564.5, 686.5, 516.5, 535.5, 389.5, 532.5, 652.5, 732.0, 660.5, 479.0, 540.5, 523.5, 539.5, 589.5, 399.0, 577.0, 553.0, 689.5, 820.0, 497.5, 570.0, 464.0, 719.0, 704.5, 486.5, 569.0, 620.0, 519.5, 643.0, 547.5, 585.0, 550.5, 756.5, 709.0, 516.0, 570.0, 355.0, 583.0, 603.0, 319.0, 647.0, 596.0, 528.0, 617.5, 516.0, 357.0, 495.5, 312.5, 526.0, 796.5, 768.5, 835.5, 868.0, 624.5, 425.0, 397.0, 538.5, 634.5, 521.0, 655.0, 779.5, 718.5, 523.0, 282.5, 354.0, 703.0, 567.5, 671.5, 651.0, 717.0, 545.5, 350.5, 734.0, 738.5, 408.5, 315.0, 513.5, 527.5, 723.5, 579.0, 716.0, 661.5, 333.5, 371.5, 790.0, 601.5, 502.0, 636.0, 781.0, 602.5, 465.0, 396.0, 707.0, 586.5, 359.5, 690.0, 560.5, 756.5, 533.5, 398.5, 526.5, 303.5, 586.5, 425.0, 547.5, 751.0, 667.0, 689.5, 615.5, 673.5, 715.5, 391.5, 685.5, 662.5, 354.5, 578.0, 639.5, 569.0, 494.0, 462.0, 573.5, 506.5, 708.5, 674.0, 503.5, 527.0, 624.5, 563.5, 590.5, 736.5, 457.5, 548.5, 597.5, 356.0, 746.0, 784.0, 601.5, 636.5, 375.0, 596.0, 721.5, 552.5, 406.0, 508.5, 609.0, 601.5, 443.0, 630.5, 624.0, 360.5, 817.0, 685.5, 651.0, 782.5, 505.0, 472.0, 262.0, 830.0, 345.0, 735.5, 813.0, 467.0, 780.5, 516.0, 627.0, 564.0, 451.0, 350.0, 414.5, 546.5, 634.5, 616.5, 558.5, 595.5, 696.0, 638.5, 643.0, 535.5, 752.5, 551.0, 423.5, 596.0, 512.0, 521.5, 579.5, 532.0, 183.5, 484.0, 793.5, 333.5, 630.5, 536.5, 312.0, 755.5, 588.0, 510.0, 492.5, 554.5, 465.0, 652.5, 353.0, 369.5, 551.0, 661.0, 616.0, 428.0, 400.0, 392.0, 567.5, 717.5, 573.5, 592.5, 571.0, 622.0]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,416,"[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 21, 42, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0]",307.5514705882353,"[376.5, 291.5, 303.0, 331.5, 279.0, 284.5, 322.0, 272.0, 262.5, 215.5, 275.5, 311.5, 299.0, 338.0, 340.5, 315.5, 338.5, 310.0, 311.5, 308.0, 344.0, 313.0, 267.5, 283.5, 256.5, 323.0, 265.0, 326.0, 311.5, 277.0, 317.5, 299.5, 323.0, 320.5, 311.0, 321.0, 314.0, 296.0, 264.0, 240.0, 319.0, 354.5, 340.5, 300.5, 290.5, 345.0, 353.0, 318.5, 301.0, 360.0, 342.0, 335.5, 278.0, 266.5, 274.5, 287.0, 326.0, 320.0, 323.0, 334.0, 316.5, 296.0, 273.5, 294.5, 326.0, 340.5, 333.0, 301.0, 315.5, 307.5, 297.0, 319.0, 267.5, 323.5, 288.0, 342.0, 343.5, 281.5, 315.5, 291.0, 329.0, 333.0, 290.0, 295.0, 329.5, 314.5, 347.0, 300.5, 306.5, 303.5, 334.5, 335.0, 310.5, 304.0, 263.5, 324.5, 307.0, 245.0, 325.5, 322.5, 322.0, 331.5, 299.5, 264.0, 280.5, 246.5, 303.5, 343.5, 337.0, 346.5, 365.0, 313.5, 286.0, 266.0, 297.0, 336.5, 298.5, 336.0, 345.0, 334.0, 326.0, 240.0, 251.5, 334.5, 295.5, 306.5, 338.0, 343.5, 294.5, 253.5, 344.0, 347.0, 274.5, 250.5, 296.5, 305.0, 317.0, 323.0, 325.5, 324.5, 254.5, 255.0, 348.5, 328.0, 296.5, 321.0, 349.5, 299.0, 293.5, 255.0, 356.5, 302.5, 273.0, 343.5, 315.5, 321.0, 283.5, 274.0, 311.5, 231.0, 337.0, 277.0, 315.5, 355.0, 323.5, 350.0, 324.5, 324.0, 333.0, 277.5, 324.0, 315.5, 263.5, 297.0, 296.0, 290.0, 302.0, 299.5, 313.0, 309.0, 359.5, 321.5, 287.5, 304.0, 326.5, 297.0, 319.5, 334.0, 298.0, 314.5, 301.5, 253.5, 325.0, 337.5, 301.0, 325.0, 276.5, 290.0, 333.0, 319.5, 277.5, 312.5, 300.0, 306.0, 281.0, 325.5, 324.0, 261.5, 347.0, 345.5, 332.0, 343.5, 291.5, 286.0, 243.5, 331.5, 247.5, 351.5, 357.5, 276.0, 367.0, 321.5, 315.0, 306.0, 283.0, 247.5, 270.0, 291.5, 321.0, 314.5, 310.5, 315.0, 342.5, 334.0, 333.0, 304.5, 354.0, 315.0, 260.5, 328.5, 293.0, 304.5, 326.0, 324.0, 183.5, 316.0, 358.5, 255.0, 322.0, 310.5, 260.5, 346.5, 298.0, 286.0, 296.5, 313.5, 287.5, 325.0, 264.5, 278.0, 300.5, 320.5, 302.0, 289.5, 282.0, 281.5, 303.5, 353.0, 320.0, 307.0, 326.0, 316.0]"
