Seat Allocation,Deboarding Strategy,Total Missed Pax,List Missed Pax,Average Deboarding Time,List Deboarding Time
RANDOM_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1817,"[0, 0, 0, 17, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 24, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 30, 3, 0, 34, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 34, 0, 0, 0, 14, 0, 62, 0, 29, 0, 0, 5, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 19, 0, 0, 1, 28, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 18, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 4, 0, 0, 0, 0, 0, 0, 11, 67, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 14, 0, 27, 1, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",553.8611111111111,"[800.0, 693.5, 722.5, 578.0, 441.5, 708.0, 273.0, 571.0, 665.5, 414.5, 411.0, 562.0, 560.5, 731.0, 440.5, 771.5, 475.0, 494.5, 716.5, 556.5, 546.5, 492.5, 481.5, 571.0, 664.5, 753.5, 661.5, 511.5, 442.0, 401.5, 385.5, 427.5, 627.0, 545.0, 728.5, 562.0, 445.5, 591.0, 347.0, 541.5, 593.0, 567.5, 378.0, 714.5, 543.0, 491.5, 701.0, 709.0, 513.5, 507.5, 612.5, 625.0, 479.5, 508.0, 685.0, 601.0, 641.0, 516.0, 461.5, 599.5, 353.0, 603.0, 546.0, 341.0, 558.5, 581.5, 699.5, 523.0, 669.5, 412.0, 708.5, 645.0, 510.0, 659.5, 560.5, 500.0, 437.0, 463.0, 734.5, 511.5, 711.5, 609.0, 400.5, 351.5, 586.0, 353.0, 423.5, 649.0, 530.5, 494.5, 452.5, 387.0, 741.0, 411.5, 534.5, 638.0, 558.0, 635.0, 659.0, 554.5, 543.5, 514.0, 588.0, 519.0, 541.0, 474.0, 626.0, 630.5, 556.5, 624.0, 633.0, 548.0, 405.5, 389.5, 443.0, 419.0, 465.0, 789.0, 555.0, 372.0, 462.0, 642.5, 590.0, 669.5, 676.5, 536.5, 578.5, 399.5, 367.5, 514.0, 499.0, 725.0, 612.5, 513.5, 236.0, 592.5, 710.5, 625.5, 707.0, 766.0, 740.0, 557.5, 344.0, 491.5, 595.5, 662.5, 567.0, 783.0, 469.0, 561.5, 374.5, 450.5, 496.0, 585.0, 522.5, 444.0, 409.5, 517.0, 530.0, 537.5, 375.5, 400.0, 467.0, 761.0, 801.5, 599.5, 443.0, 354.5, 514.0, 528.5, 423.5, 749.5, 339.5, 796.5, 691.5, 714.0, 556.5, 424.5, 449.5, 838.5, 575.5, 763.0, 352.0, 431.5, 638.0, 716.5, 325.5, 733.0, 545.5, 574.5, 650.5, 463.5, 531.5, 625.5, 654.5, 411.5, 646.5, 726.0, 400.5, 625.0, 652.0, 628.0, 390.5, 816.0, 410.5, 417.0, 506.5, 751.5, 462.5, 704.5, 474.0, 358.0, 648.0, 613.0, 514.0, 527.5, 538.0, 577.0, 613.5, 624.0, 588.5, 428.5, 416.0, 584.0, 387.0, 702.5, 686.5, 468.5, 512.0, 475.5, 546.0, 349.5, 646.5, 366.0, 448.5, 443.0, 528.5, 517.5, 349.5, 378.0, 614.0, 788.5, 748.5, 757.5, 602.0, 406.0, 634.5, 559.5, 759.5, 566.5, 749.5, 391.0, 581.0, 733.0, 413.0, 604.5, 715.5, 603.5, 517.0, 520.5, 480.5, 735.0, 370.0, 520.0, 759.0, 617.5, 366.0, 375.5, 642.0, 591.5]"
RANDOM_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1752,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 16, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 0, 0, 30, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 24, 0, 0, 0, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 14, 0, 0, 0, 17, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 19, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 67, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",306.19074074074075,"[353.0, 339.5, 351.5, 310.0, 281.5, 341.0, 233.5, 312.5, 311.0, 266.0, 241.0, 322.5, 312.0, 341.0, 284.0, 353.5, 311.0, 292.5, 339.0, 310.0, 298.5, 292.5, 296.5, 309.5, 338.5, 359.0, 339.5, 312.0, 284.5, 279.0, 263.5, 281.5, 299.5, 308.0, 363.0, 284.5, 285.0, 307.5, 280.5, 329.5, 295.0, 302.5, 259.0, 326.5, 300.5, 283.5, 328.5, 343.0, 310.5, 303.0, 311.5, 337.5, 307.5, 311.0, 344.0, 337.0, 311.0, 281.0, 287.5, 323.5, 265.5, 312.5, 290.0, 251.5, 317.5, 298.5, 328.5, 295.0, 333.5, 282.5, 341.5, 326.5, 313.0, 342.0, 301.0, 319.0, 292.0, 288.0, 338.0, 327.0, 347.0, 312.0, 276.5, 273.5, 328.5, 271.5, 281.0, 331.5, 282.5, 297.5, 307.5, 257.5, 317.0, 273.0, 303.5, 319.5, 306.0, 321.5, 312.5, 303.0, 310.5, 294.0, 304.0, 315.0, 310.0, 299.0, 303.5, 320.5, 287.0, 336.0, 311.0, 316.0, 273.0, 278.5, 290.5, 288.5, 286.0, 341.0, 314.0, 272.0, 295.0, 312.0, 291.0, 334.0, 312.5, 297.0, 326.5, 276.5, 267.5, 312.5, 294.5, 335.0, 317.0, 300.0, 225.5, 308.0, 364.5, 301.5, 330.5, 329.5, 336.5, 302.0, 271.0, 293.5, 322.0, 329.0, 300.0, 335.5, 290.5, 313.5, 271.0, 295.0, 288.0, 304.0, 300.5, 288.5, 276.0, 330.0, 275.5, 326.5, 265.5, 269.5, 286.0, 338.0, 378.5, 302.5, 279.0, 270.0, 309.0, 284.5, 299.0, 349.5, 262.0, 359.0, 333.0, 328.0, 294.0, 272.0, 278.5, 347.5, 312.0, 338.0, 254.5, 280.5, 341.0, 327.5, 254.5, 343.5, 331.5, 304.0, 339.5, 276.0, 295.5, 340.5, 320.5, 290.5, 332.5, 364.5, 253.5, 327.5, 324.0, 316.0, 271.5, 378.0, 298.5, 290.0, 303.5, 328.0, 295.0, 322.5, 295.0, 251.5, 342.0, 332.5, 277.0, 305.5, 312.0, 313.5, 330.5, 325.5, 308.0, 280.0, 257.0, 306.0, 256.0, 328.0, 325.0, 278.5, 293.0, 292.5, 299.5, 252.0, 321.0, 283.5, 290.0, 293.0, 315.0, 298.5, 272.5, 284.0, 318.5, 360.0, 334.0, 355.5, 306.5, 261.0, 319.5, 301.5, 331.5, 317.0, 344.0, 268.0, 307.5, 338.5, 285.5, 312.5, 349.0, 328.5, 303.5, 286.5, 295.0, 336.5, 267.0, 293.0, 330.5, 313.0, 278.0, 282.5, 312.5, 321.5]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1784,"[0, 0, 0, 16, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 24, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 3, 0, 36, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 32, 0, 0, 0, 14, 0, 62, 0, 27, 0, 0, 0, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 15, 0, 0, 0, 19, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 18, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 3, 0, 0, 0, 0, 0, 0, 11, 69, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",554.8037037037037,"[742.0, 719.5, 714.5, 474.0, 463.0, 757.5, 260.5, 562.0, 670.0, 417.0, 409.0, 604.0, 539.5, 694.5, 449.5, 833.5, 459.5, 492.5, 669.0, 583.0, 576.0, 458.5, 459.5, 592.5, 632.0, 823.5, 690.5, 567.5, 470.5, 439.5, 378.0, 425.5, 527.5, 562.0, 703.0, 548.0, 436.0, 556.0, 328.5, 491.5, 567.5, 531.0, 390.5, 778.5, 604.5, 479.5, 684.0, 746.5, 517.0, 571.0, 578.5, 671.0, 456.0, 511.5, 633.0, 629.5, 622.5, 487.5, 467.5, 611.0, 438.0, 560.0, 587.5, 432.0, 507.0, 545.5, 687.5, 497.5, 666.5, 452.5, 667.0, 686.5, 584.0, 632.0, 559.0, 492.0, 428.5, 459.5, 796.0, 551.5, 686.5, 644.0, 392.0, 380.0, 639.0, 404.5, 417.5, 593.0, 466.0, 492.5, 433.5, 374.5, 669.0, 407.5, 557.0, 626.5, 514.0, 692.5, 644.5, 603.5, 595.5, 533.0, 641.0, 553.0, 536.0, 467.0, 525.0, 571.0, 565.5, 700.5, 632.5, 554.5, 414.0, 399.0, 488.0, 417.0, 503.5, 697.0, 530.5, 405.5, 463.5, 600.0, 563.0, 692.0, 679.5, 534.0, 509.0, 391.5, 397.5, 573.5, 496.0, 707.0, 571.0, 532.5, 252.5, 573.5, 678.5, 651.5, 647.0, 722.0, 731.0, 466.5, 382.5, 478.0, 620.5, 555.5, 538.0, 706.0, 513.5, 571.0, 372.5, 483.0, 495.0, 556.0, 462.5, 513.5, 454.0, 513.5, 487.0, 544.5, 354.5, 443.0, 481.5, 749.5, 797.5, 622.5, 431.5, 330.0, 568.0, 511.0, 441.5, 681.0, 372.5, 791.5, 722.5, 759.5, 552.0, 431.0, 462.0, 792.5, 616.0, 748.0, 348.0, 426.0, 655.0, 696.5, 334.0, 716.0, 629.0, 541.0, 709.5, 447.5, 551.0, 607.5, 647.5, 402.0, 685.5, 762.5, 363.0, 626.5, 678.0, 600.5, 377.5, 821.5, 458.0, 505.5, 552.0, 784.5, 445.0, 634.0, 573.0, 376.5, 663.5, 658.0, 493.5, 608.0, 571.5, 648.5, 619.0, 595.5, 553.5, 453.5, 424.0, 562.5, 354.0, 754.0, 644.0, 488.0, 526.0, 463.5, 511.5, 337.5, 620.0, 389.0, 442.5, 466.0, 551.0, 556.0, 349.5, 400.5, 653.5, 767.5, 721.5, 674.0, 603.0, 426.0, 645.0, 582.0, 692.5, 632.5, 693.0, 378.0, 574.5, 674.5, 427.0, 549.0, 708.5, 655.5, 482.5, 449.0, 493.0, 713.5, 416.5, 523.5, 783.5, 593.5, 374.0, 369.0, 601.5, 629.5]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1745,"[0, 0, 0, 15, 0, 0, 0, 0, 10, 0, 0, 0, 0, 36, 0, 0, 29, 0, 0, 0, 20, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 27, 0, 10, 0, 0, 0, 27, 0, 0, 30, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 29, 0, 0, 0, 14, 0, 62, 0, 24, 0, 0, 0, 0, 39, 0, 32, 0, 0, 0, 24, 0, 0, 19, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 41, 6, 0, 0, 0, 18, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 40, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 0, 13, 0, 46, 53, 0, 16, 0, 90, 0, 47, 7, 0, 0, 0, 0, 22, 0, 0, 0, 12, 9, 0, 0, 0, 0, 0, 0, 61, 0, 21, 11, 0, 0, 0, 17, 37, 0, 0, 0, 0, 0, 77, 0, 0, 0, 5, 0, 14, 0, 0, 0, 0, 0, 19, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 11, 64, 9, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 9, 0, 27, 0, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 76]",305.93888888888887,"[340.0, 338.0, 349.0, 283.5, 273.5, 337.5, 234.5, 305.0, 318.0, 271.0, 267.5, 337.0, 321.5, 333.5, 284.0, 346.0, 291.5, 301.5, 327.5, 320.0, 299.0, 288.5, 305.5, 322.0, 334.0, 352.5, 342.0, 306.5, 280.0, 287.0, 264.0, 289.0, 304.0, 306.0, 352.0, 295.5, 287.0, 316.5, 271.0, 307.0, 296.0, 295.0, 259.5, 331.5, 311.0, 287.0, 333.5, 357.0, 312.5, 301.5, 309.5, 343.5, 297.5, 298.0, 345.5, 336.5, 319.0, 272.5, 308.0, 323.0, 272.0, 312.5, 299.0, 270.5, 323.5, 296.5, 349.5, 287.0, 339.5, 295.0, 321.5, 333.5, 323.0, 320.0, 307.5, 302.0, 282.5, 280.5, 347.5, 317.5, 335.5, 312.5, 276.0, 277.0, 320.5, 269.0, 273.0, 315.5, 282.0, 296.5, 289.0, 272.0, 325.0, 268.5, 305.0, 333.5, 306.5, 320.5, 317.5, 304.5, 307.5, 288.0, 312.5, 312.0, 327.5, 292.0, 288.5, 321.5, 304.5, 320.5, 314.0, 304.0, 283.5, 278.0, 300.5, 276.5, 291.5, 338.0, 310.0, 265.0, 287.0, 323.0, 302.0, 346.5, 334.5, 297.0, 313.0, 273.0, 286.0, 300.5, 287.5, 337.0, 317.5, 301.5, 225.0, 320.5, 335.5, 330.0, 336.5, 344.0, 334.5, 287.0, 278.5, 286.5, 303.5, 337.5, 298.5, 347.0, 290.5, 307.0, 277.0, 280.5, 281.0, 309.5, 296.0, 296.0, 278.0, 341.5, 282.0, 309.5, 266.5, 267.5, 279.0, 342.5, 383.0, 301.0, 275.0, 261.0, 302.0, 299.5, 294.0, 329.5, 254.0, 354.5, 324.5, 328.0, 301.5, 269.5, 277.5, 336.0, 313.0, 340.0, 260.5, 283.5, 327.5, 331.0, 264.5, 338.5, 325.0, 316.5, 330.5, 284.5, 299.0, 320.5, 321.0, 280.5, 328.5, 347.5, 268.0, 313.5, 331.5, 316.0, 266.5, 358.5, 286.5, 299.0, 299.0, 324.5, 285.0, 339.5, 295.5, 255.5, 350.5, 340.5, 292.0, 316.0, 299.5, 323.5, 312.0, 320.5, 316.5, 277.0, 260.0, 307.5, 266.0, 355.0, 317.0, 281.5, 291.5, 295.0, 318.0, 252.5, 322.0, 268.0, 293.0, 279.5, 309.0, 313.5, 264.0, 285.5, 330.0, 356.0, 326.0, 338.5, 302.5, 261.0, 322.0, 309.0, 345.5, 317.5, 343.0, 269.0, 314.0, 331.5, 272.0, 300.5, 345.5, 325.5, 292.5, 286.0, 288.0, 349.0, 273.5, 301.5, 333.0, 313.5, 275.0, 260.0, 317.0, 321.5]"
