Seat Allocation,Deboarding Strategy,Total Missed Pax,List Missed Pax,Average Deboarding Time,List Deboarding Time
RANDOM_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1971,"[14, 0, 15, 6, 0, 0, 2, 0, 4, 0, 3, 0, 3, 0, 0, 0, 11, 0, 0, 0, 9, 12, 7, 0, 0, 0, 0, 0, 0, 1, 2, 0, 46, 16, 8, 20, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 9, 0, 0, 0, 21, 0, 0, 19, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 2, 0, 0, 42, 0, 0, 4, 39, 0, 25, 8, 30, 0, 0, 1, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 39, 0, 0, 0, 0, 11, 0, 8, 0, 5, 44, 0, 0, 13, 0, 45, 27, 0, 54, 0, 0, 0, 0, 0, 0, 23, 0, 12, 42, 42, 0, 0, 0, 6, 0, 7, 57, 24, 0, 3, 0, 66, 5, 3, 13, 11, 30, 40, 0, 6, 0, 11, 0, 10, 27, 2, 0, 0, 0, 6, 0, 9, 0, 0, 0, 63, 0, 0, 0, 25, 0, 0, 20, 0, 0, 0, 22, 0, 78, 0, 28, 0, 0, 11, 13, 0, 0, 0, 38, 0, 0, 0, 23, 0, 7, 10, 0, 2, 18, 0, 0, 0, 0, 10, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 0, 0, 32, 0, 1, 8, 14, 0, 10, 0, 2, 35, 0, 4, 20, 2, 7, 11, 0, 1, 0, 12, 0, 0, 19, 0, 3, 0, 0, 0, 16, 0, 0, 7, 0, 0, 6, 30, 5, 9, 0, 0, 6, 0, 1, 7, 8]",562.4025735294117,"[739.0, 469.0, 575.5, 688.0, 452.5, 422.0, 657.0, 392.0, 360.0, 233.0, 425.0, 598.5, 596.5, 746.5, 736.5, 587.5, 594.0, 626.0, 500.0, 534.0, 661.5, 629.5, 374.0, 536.0, 291.5, 717.0, 354.0, 620.0, 516.5, 392.0, 547.5, 488.0, 493.5, 607.0, 715.5, 594.0, 532.0, 471.5, 419.5, 292.5, 809.0, 800.5, 738.0, 592.5, 455.0, 761.5, 719.5, 566.0, 566.0, 685.0, 838.0, 723.0, 385.5, 382.0, 450.5, 412.5, 749.0, 570.5, 538.0, 764.5, 518.5, 503.5, 401.0, 543.0, 515.0, 777.0, 625.5, 450.5, 522.5, 530.0, 531.5, 616.0, 426.0, 633.0, 557.5, 691.5, 752.5, 418.5, 604.5, 460.5, 656.5, 666.5, 476.0, 593.0, 717.5, 485.0, 719.5, 598.5, 681.0, 593.0, 716.5, 696.0, 554.0, 544.0, 330.5, 592.5, 559.0, 279.0, 639.0, 677.5, 521.5, 736.5, 692.0, 337.0, 502.0, 253.5, 466.0, 715.0, 688.5, 799.0, 764.0, 524.0, 431.5, 399.5, 517.5, 619.5, 522.5, 717.5, 668.5, 555.0, 565.5, 298.5, 369.5, 714.0, 520.0, 486.0, 723.5, 778.5, 550.0, 321.5, 720.0, 629.5, 359.5, 375.5, 518.5, 593.5, 654.0, 461.5, 717.0, 695.0, 393.5, 378.0, 709.5, 554.0, 492.0, 571.0, 651.0, 628.5, 498.5, 333.5, 736.5, 506.0, 360.5, 825.0, 614.5, 708.5, 666.5, 334.0, 525.5, 285.5, 574.5, 433.5, 681.5, 730.0, 685.0, 707.0, 555.5, 659.0, 720.5, 348.5, 661.5, 628.5, 369.5, 512.5, 630.5, 536.0, 457.5, 451.5, 587.5, 532.0, 681.0, 633.0, 494.5, 581.5, 544.5, 524.0, 602.5, 686.0, 459.0, 612.5, 511.0, 373.0, 757.0, 719.0, 536.5, 567.0, 428.0, 484.5, 715.5, 535.0, 401.0, 486.5, 520.5, 578.5, 414.0, 741.5, 701.5, 337.0, 780.5, 801.0, 597.5, 780.5, 462.0, 494.5, 264.0, 665.5, 310.0, 681.0, 791.5, 488.5, 802.0, 561.5, 601.5, 610.0, 583.5, 311.5, 481.0, 489.5, 707.0, 609.5, 549.5, 674.0, 679.0, 677.5, 683.5, 604.5, 767.0, 523.5, 405.5, 576.0, 503.5, 492.0, 612.0, 536.0, 183.0, 522.0, 822.5, 387.5, 672.5, 530.5, 352.5, 680.5, 530.5, 460.5, 545.5, 495.5, 590.5, 720.5, 447.0, 380.5, 580.0, 629.0, 586.5, 429.5, 448.0, 349.0, 656.5, 728.5, 595.0, 560.5, 562.5, 484.5]"
RANDOM_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1723,"[14, 0, 15, 3, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 11, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 5, 0, 0, 0, 21, 0, 0, 19, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 2, 0, 0, 42, 0, 0, 4, 39, 0, 25, 3, 30, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 0, 44, 0, 0, 13, 0, 45, 27, 0, 56, 0, 0, 0, 0, 0, 0, 23, 0, 10, 39, 42, 0, 0, 0, 6, 0, 7, 57, 17, 0, 0, 0, 66, 5, 0, 0, 11, 22, 40, 0, 6, 0, 0, 0, 8, 11, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 63, 0, 0, 0, 25, 0, 0, 17, 0, 0, 0, 22, 0, 78, 0, 23, 0, 0, 9, 13, 0, 0, 0, 38, 0, 0, 0, 22, 0, 0, 3, 0, 0, 18, 0, 0, 0, 0, 9, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 0, 0, 32, 0, 0, 8, 14, 0, 10, 0, 0, 29, 0, 0, 20, 0, 7, 11, 0, 1, 0, 12, 0, 0, 19, 0, 0, 0, 0, 0, 16, 0, 0, 6, 0, 0, 6, 30, 5, 9, 0, 0, 0, 0, 0, 2, 8]",307.8658088235294,"[356.0, 289.5, 313.5, 336.5, 275.0, 273.0, 339.0, 256.0, 272.0, 223.5, 278.5, 323.5, 311.0, 338.0, 331.5, 348.0, 313.0, 311.5, 316.5, 295.0, 335.5, 321.5, 269.0, 292.5, 250.5, 339.5, 262.0, 320.5, 318.5, 267.0, 323.0, 293.5, 313.5, 305.0, 328.0, 317.0, 297.0, 291.5, 259.0, 251.0, 338.5, 342.5, 349.0, 289.5, 276.5, 344.0, 360.5, 298.0, 318.0, 335.5, 369.5, 347.5, 264.5, 272.5, 276.5, 282.5, 342.5, 325.0, 315.5, 346.5, 320.5, 265.0, 273.0, 307.0, 311.5, 356.0, 325.0, 289.5, 299.0, 317.5, 316.0, 323.5, 285.0, 344.5, 292.0, 316.5, 359.0, 269.0, 318.0, 283.5, 327.5, 335.0, 299.5, 313.0, 334.5, 316.5, 355.0, 299.0, 309.0, 297.0, 345.0, 336.5, 317.5, 287.0, 246.5, 317.5, 318.0, 242.5, 348.0, 309.5, 301.5, 317.5, 325.5, 260.5, 303.5, 260.5, 310.0, 341.0, 325.0, 368.5, 350.5, 296.0, 267.5, 267.5, 307.5, 329.0, 298.0, 349.5, 332.0, 333.5, 313.5, 255.5, 269.0, 358.5, 302.5, 290.0, 327.5, 346.5, 320.0, 257.5, 327.0, 339.0, 257.0, 268.5, 315.0, 325.0, 312.0, 276.5, 342.5, 317.0, 263.5, 249.5, 342.5, 311.5, 285.0, 342.0, 336.5, 315.0, 288.5, 257.0, 358.0, 299.0, 249.5, 343.5, 303.0, 339.0, 302.5, 262.0, 307.0, 234.0, 313.5, 301.5, 315.5, 355.5, 334.0, 346.5, 319.5, 328.5, 338.5, 250.5, 330.5, 332.0, 272.5, 296.5, 325.5, 295.5, 286.0, 273.0, 310.0, 297.0, 329.5, 332.5, 298.5, 333.5, 297.5, 327.0, 317.5, 333.0, 282.5, 328.5, 286.5, 279.0, 353.5, 346.0, 292.5, 297.5, 263.0, 295.0, 345.5, 293.0, 274.5, 314.5, 298.5, 330.0, 273.5, 331.5, 339.5, 260.0, 346.5, 351.0, 325.0, 330.5, 283.5, 299.0, 247.0, 343.0, 271.0, 317.5, 352.5, 303.5, 345.5, 316.0, 321.0, 316.0, 305.5, 254.5, 291.5, 292.5, 352.0, 306.5, 311.0, 330.5, 333.0, 320.0, 335.5, 312.0, 350.5, 314.0, 268.5, 310.0, 296.5, 301.5, 308.5, 304.5, 183.0, 303.0, 341.5, 275.0, 315.0, 311.5, 267.0, 332.0, 291.5, 310.0, 285.5, 309.5, 301.5, 324.5, 267.0, 261.0, 319.5, 334.0, 310.5, 277.0, 283.5, 261.0, 316.5, 356.5, 323.5, 296.0, 306.5, 306.0]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1738,"[14, 0, 15, 3, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 11, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 2, 0, 0, 0, 21, 0, 0, 19, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 2, 0, 0, 42, 0, 0, 4, 39, 0, 25, 1, 30, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 9, 0, 0, 0, 0, 7, 0, 8, 0, 0, 44, 0, 0, 13, 0, 45, 27, 0, 57, 0, 0, 0, 0, 0, 0, 23, 0, 10, 43, 42, 0, 0, 0, 6, 0, 7, 57, 13, 0, 1, 0, 66, 5, 1, 2, 11, 24, 40, 0, 6, 0, 2, 0, 8, 14, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 63, 0, 0, 0, 25, 0, 0, 13, 0, 0, 0, 22, 0, 78, 0, 23, 0, 0, 9, 13, 0, 0, 0, 38, 0, 0, 0, 24, 0, 2, 3, 0, 0, 18, 0, 0, 0, 0, 9, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 0, 0, 32, 0, 0, 8, 14, 0, 10, 0, 0, 29, 0, 1, 20, 1, 7, 11, 0, 1, 0, 12, 0, 0, 19, 0, 1, 0, 0, 0, 16, 0, 0, 6, 0, 0, 6, 30, 5, 9, 0, 0, 1, 0, 0, 2, 8]",560.5459558823529,"[710.5, 546.0, 575.0, 664.5, 450.5, 424.5, 708.0, 357.5, 357.5, 234.5, 418.5, 616.5, 600.5, 705.0, 676.5, 581.0, 627.5, 613.0, 532.5, 538.5, 694.0, 599.5, 362.5, 483.5, 297.0, 721.0, 360.5, 648.5, 504.5, 389.5, 530.0, 515.5, 537.0, 553.0, 721.0, 617.5, 519.5, 462.0, 434.0, 292.0, 750.5, 817.0, 840.5, 540.0, 506.5, 699.0, 694.0, 504.0, 657.0, 703.5, 843.5, 767.5, 405.0, 427.0, 452.5, 414.5, 694.0, 559.0, 562.0, 657.0, 577.0, 428.5, 404.5, 569.5, 514.0, 699.5, 680.5, 461.5, 508.5, 546.5, 562.0, 689.0, 443.5, 660.0, 639.5, 633.5, 698.0, 416.5, 542.5, 456.0, 644.0, 630.0, 534.5, 596.5, 740.5, 497.5, 710.5, 581.0, 631.5, 522.0, 725.0, 697.5, 536.0, 563.0, 362.0, 587.0, 596.0, 317.5, 689.0, 671.5, 494.0, 652.5, 612.0, 331.0, 489.0, 283.5, 478.5, 694.0, 708.0, 805.0, 765.0, 539.0, 377.0, 432.0, 551.5, 555.0, 546.5, 728.5, 633.0, 607.5, 576.5, 296.0, 359.5, 692.0, 528.0, 500.0, 674.5, 811.5, 525.0, 316.5, 759.5, 600.0, 379.5, 371.5, 562.5, 611.5, 639.0, 484.5, 740.5, 669.5, 381.0, 434.0, 720.0, 558.0, 491.5, 658.0, 629.5, 604.5, 465.5, 348.5, 675.0, 518.0, 370.5, 835.5, 574.5, 709.0, 541.5, 363.5, 508.0, 288.5, 596.0, 460.5, 567.0, 761.0, 676.0, 691.0, 625.5, 718.0, 733.5, 391.0, 703.0, 581.0, 365.0, 513.5, 601.5, 500.0, 499.0, 468.0, 614.0, 498.0, 613.0, 652.5, 492.0, 604.5, 535.0, 560.5, 520.0, 687.0, 468.0, 584.5, 520.0, 377.0, 844.5, 645.5, 543.5, 519.0, 367.5, 498.5, 748.0, 567.0, 414.5, 549.5, 531.5, 633.0, 396.0, 730.0, 734.5, 303.0, 792.0, 792.0, 606.5, 680.0, 431.5, 532.0, 285.5, 665.5, 322.0, 605.5, 766.5, 503.5, 798.0, 557.0, 683.0, 607.0, 566.5, 317.5, 520.5, 473.0, 664.5, 576.5, 558.5, 554.5, 669.0, 694.5, 673.5, 664.0, 783.5, 507.0, 370.5, 558.0, 462.0, 550.5, 570.5, 546.0, 183.5, 495.5, 813.5, 381.5, 583.0, 512.0, 365.0, 725.0, 593.5, 448.5, 485.5, 510.0, 582.5, 661.5, 449.5, 421.5, 519.0, 610.0, 581.5, 449.5, 384.0, 373.0, 667.0, 715.0, 542.5, 533.0, 564.5, 516.5]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1692,"[14, 0, 15, 3, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 11, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 2, 0, 0, 0, 21, 0, 0, 19, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 2, 0, 0, 42, 0, 0, 4, 39, 0, 25, 1, 30, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 0, 44, 0, 0, 13, 0, 45, 27, 0, 49, 0, 0, 0, 0, 0, 0, 23, 0, 10, 39, 42, 0, 0, 0, 6, 0, 7, 57, 15, 0, 0, 0, 66, 5, 0, 0, 11, 22, 40, 0, 6, 0, 0, 0, 8, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 25, 0, 0, 14, 0, 0, 0, 22, 0, 78, 0, 23, 0, 0, 9, 13, 0, 0, 0, 38, 0, 0, 0, 22, 0, 0, 3, 0, 0, 18, 0, 0, 0, 0, 9, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 0, 0, 32, 0, 0, 8, 14, 0, 10, 0, 0, 25, 0, 0, 20, 0, 7, 11, 0, 1, 0, 12, 0, 0, 19, 0, 0, 0, 0, 0, 16, 0, 0, 6, 0, 0, 6, 30, 5, 9, 0, 0, 0, 0, 0, 0, 8]",307.9797794117647,"[348.0, 287.5, 318.0, 342.5, 283.5, 269.0, 340.0, 268.0, 267.5, 219.0, 277.5, 320.0, 308.5, 336.0, 325.5, 328.5, 320.5, 325.5, 316.0, 296.0, 349.0, 337.5, 266.0, 292.0, 251.0, 344.5, 258.0, 330.0, 305.5, 266.5, 312.0, 285.5, 308.5, 305.0, 350.0, 321.0, 300.5, 284.5, 276.5, 246.0, 335.5, 339.0, 326.0, 300.5, 291.5, 343.5, 341.0, 295.5, 320.5, 340.0, 365.5, 340.0, 269.0, 273.0, 275.5, 281.0, 323.5, 313.0, 313.5, 353.5, 328.5, 274.0, 276.5, 324.5, 305.5, 351.5, 321.0, 280.0, 310.5, 318.5, 312.5, 321.0, 284.0, 335.5, 300.0, 328.0, 359.0, 276.5, 309.5, 281.5, 343.0, 329.0, 301.0, 317.0, 334.5, 304.0, 354.0, 291.0, 315.5, 297.0, 327.5, 331.0, 311.0, 304.5, 244.5, 313.5, 309.0, 242.0, 349.5, 320.0, 294.5, 320.5, 319.5, 280.5, 297.0, 256.0, 312.0, 346.5, 346.0, 366.0, 344.0, 298.0, 275.5, 262.0, 301.5, 326.5, 297.0, 348.0, 329.5, 328.5, 306.0, 248.0, 262.0, 342.0, 298.0, 292.5, 337.5, 355.0, 308.5, 258.0, 344.5, 328.5, 263.0, 262.5, 315.0, 310.0, 327.0, 285.5, 350.0, 310.5, 262.5, 252.0, 329.0, 304.0, 281.0, 325.0, 337.5, 305.5, 286.5, 263.5, 343.5, 292.5, 259.0, 352.0, 290.0, 341.5, 313.5, 251.5, 304.5, 236.0, 322.0, 295.0, 317.0, 358.5, 330.5, 349.0, 327.5, 335.5, 347.0, 256.0, 345.0, 333.5, 266.5, 294.0, 312.0, 293.0, 283.0, 283.0, 322.0, 298.5, 329.5, 337.5, 297.5, 326.5, 301.5, 316.0, 312.0, 347.0, 288.5, 335.5, 291.0, 259.5, 360.5, 338.5, 302.0, 312.0, 270.5, 298.5, 355.5, 308.5, 274.5, 309.5, 297.0, 342.0, 266.5, 318.0, 347.0, 258.0, 353.0, 346.0, 309.5, 338.0, 279.0, 298.0, 231.0, 333.5, 270.0, 323.5, 362.5, 298.5, 348.5, 306.0, 319.0, 316.5, 314.5, 259.0, 302.0, 294.5, 338.5, 318.5, 302.5, 326.0, 323.0, 309.0, 330.0, 317.5, 351.5, 309.5, 273.5, 303.0, 299.5, 307.5, 310.0, 304.5, 183.5, 297.5, 346.5, 284.5, 318.5, 307.0, 263.5, 335.5, 308.5, 322.0, 301.0, 308.0, 301.5, 325.0, 274.5, 265.5, 316.0, 327.0, 306.5, 276.5, 283.0, 262.0, 318.0, 350.0, 318.0, 323.0, 300.5, 305.0]"
