Seat Allocation,Deboarding Strategy,Total Missed Pax,List Missed Pax,Average Deboarding Time,List Deboarding Time
RANDOM_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1971,"[14, 0, 15, 8, 1, 0, 1, 0, 4, 0, 3, 0, 3, 0, 0, 0, 11, 0, 0, 0, 9, 8, 7, 0, 0, 0, 0, 0, 0, 0, 5, 0, 46, 16, 7, 19, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 0, 11, 0, 0, 0, 21, 0, 0, 19, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 2, 0, 0, 42, 0, 0, 4, 39, 0, 25, 7, 30, 0, 0, 1, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 34, 0, 0, 0, 0, 14, 0, 8, 0, 3, 44, 0, 0, 13, 0, 45, 27, 0, 54, 0, 0, 0, 0, 0, 0, 23, 0, 11, 43, 42, 0, 0, 0, 6, 0, 7, 57, 25, 0, 5, 0, 66, 5, 5, 13, 11, 27, 40, 0, 6, 0, 20, 0, 9, 24, 2, 0, 0, 0, 8, 0, 8, 0, 0, 0, 63, 0, 0, 0, 25, 0, 0, 19, 0, 0, 0, 22, 0, 78, 0, 26, 4, 0, 9, 13, 0, 0, 0, 38, 0, 0, 0, 23, 0, 5, 10, 0, 2, 18, 0, 0, 0, 0, 9, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 0, 1, 32, 0, 0, 8, 14, 0, 10, 0, 4, 37, 0, 2, 20, 0, 7, 11, 0, 1, 0, 12, 0, 0, 19, 0, 7, 0, 0, 0, 16, 0, 0, 6, 0, 0, 6, 30, 5, 9, 0, 0, 4, 0, 4, 8, 8]",564.8694852941177,"[829.0, 557.5, 620.0, 673.0, 504.0, 423.5, 648.5, 397.5, 336.5, 212.5, 419.5, 624.0, 602.5, 688.5, 623.0, 521.0, 664.0, 646.5, 558.5, 494.5, 741.5, 601.5, 384.5, 483.0, 272.5, 683.5, 371.5, 726.5, 513.5, 321.5, 607.0, 500.5, 581.0, 526.5, 681.5, 578.0, 463.5, 485.5, 321.0, 296.0, 782.5, 651.0, 688.0, 584.0, 434.0, 706.0, 813.0, 462.0, 631.5, 647.5, 766.5, 719.0, 378.0, 394.5, 419.0, 397.0, 685.5, 568.0, 595.5, 692.5, 520.5, 513.5, 405.0, 567.0, 601.5, 662.0, 791.0, 465.5, 541.5, 644.5, 539.5, 669.5, 449.0, 732.5, 532.0, 727.0, 814.5, 466.0, 623.0, 513.0, 672.0, 697.0, 502.0, 526.5, 652.0, 570.5, 783.0, 661.0, 605.0, 557.5, 713.5, 720.0, 503.0, 611.0, 386.5, 555.5, 572.0, 317.0, 721.5, 551.5, 477.0, 621.5, 595.5, 340.0, 509.5, 308.0, 541.0, 889.5, 766.5, 861.5, 711.0, 549.0, 391.5, 392.0, 573.0, 604.0, 539.0, 703.0, 620.5, 705.5, 612.0, 330.5, 389.0, 742.5, 531.0, 610.5, 611.0, 670.0, 560.0, 363.0, 750.5, 734.5, 424.0, 316.5, 523.5, 535.5, 652.5, 534.5, 733.0, 689.0, 367.0, 366.5, 718.5, 598.5, 505.0, 631.5, 723.5, 584.5, 510.0, 349.5, 713.0, 555.0, 351.5, 849.0, 603.0, 777.0, 513.0, 329.5, 576.0, 311.5, 615.5, 432.0, 622.0, 724.0, 664.5, 654.0, 635.5, 707.0, 722.5, 395.5, 631.5, 606.0, 375.5, 446.0, 601.5, 480.5, 488.0, 439.0, 567.5, 552.0, 760.5, 717.0, 528.0, 647.5, 566.0, 527.5, 548.5, 622.0, 458.0, 535.0, 631.0, 338.5, 705.0, 744.5, 538.0, 627.5, 382.0, 527.0, 665.5, 487.0, 329.0, 645.5, 567.5, 624.0, 392.5, 716.5, 719.0, 368.0, 765.5, 807.5, 640.5, 693.5, 427.0, 530.0, 277.0, 655.0, 294.5, 719.5, 718.0, 542.0, 824.0, 609.0, 556.5, 648.0, 555.0, 276.0, 476.5, 526.0, 601.5, 612.5, 479.5, 582.0, 697.0, 704.0, 674.5, 498.5, 837.5, 607.5, 361.5, 556.5, 436.0, 509.0, 560.5, 616.5, 183.0, 471.5, 761.5, 353.5, 524.0, 551.5, 320.0, 730.0, 539.5, 472.5, 533.5, 498.0, 550.5, 707.5, 418.0, 334.0, 600.0, 673.0, 571.0, 467.5, 471.5, 445.5, 588.0, 723.0, 564.5, 567.0, 542.0, 530.0]"
RANDOM_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1722,"[14, 0, 15, 3, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 11, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 0, 5, 0, 0, 0, 21, 0, 0, 19, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 2, 0, 0, 42, 0, 0, 4, 39, 0, 25, 3, 30, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 0, 44, 0, 0, 13, 0, 45, 27, 0, 52, 0, 0, 0, 0, 0, 0, 23, 0, 10, 41, 42, 0, 0, 0, 6, 0, 7, 57, 17, 0, 0, 0, 66, 5, 0, 0, 11, 22, 40, 0, 6, 0, 3, 0, 8, 11, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 25, 0, 0, 15, 0, 0, 0, 22, 0, 78, 0, 23, 0, 0, 9, 13, 0, 0, 0, 38, 0, 0, 0, 21, 0, 0, 3, 0, 0, 18, 0, 0, 0, 0, 9, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 0, 0, 32, 0, 0, 8, 14, 0, 10, 0, 0, 28, 0, 0, 20, 0, 7, 11, 0, 1, 0, 12, 0, 0, 19, 0, 0, 0, 0, 0, 16, 0, 0, 6, 0, 0, 6, 30, 5, 9, 0, 0, 0, 0, 0, 3, 8]",307.27941176470586,"[370.0, 299.0, 313.0, 324.0, 290.5, 274.5, 330.5, 267.5, 273.0, 218.0, 265.0, 319.0, 346.0, 317.0, 332.5, 298.5, 316.0, 318.5, 312.5, 281.0, 346.5, 309.5, 266.0, 309.5, 241.5, 334.0, 256.0, 326.0, 310.0, 265.0, 306.0, 285.0, 312.0, 306.0, 317.5, 303.0, 289.5, 279.5, 259.5, 233.5, 358.5, 336.5, 327.0, 305.0, 290.5, 350.0, 341.0, 293.5, 301.0, 329.0, 357.5, 332.0, 292.5, 276.0, 272.5, 289.5, 342.5, 297.5, 321.0, 341.5, 313.5, 292.5, 279.5, 294.5, 317.0, 355.5, 346.0, 301.5, 311.0, 299.0, 309.5, 324.0, 280.5, 343.0, 328.0, 344.0, 361.0, 306.5, 314.5, 299.0, 324.5, 314.0, 293.0, 314.0, 336.5, 284.0, 340.5, 316.5, 332.5, 309.5, 333.0, 327.5, 323.0, 299.0, 275.0, 299.0, 317.0, 238.0, 337.0, 308.0, 285.5, 333.5, 307.0, 269.0, 288.5, 279.0, 301.5, 387.5, 344.5, 346.0, 364.0, 293.5, 269.0, 282.0, 302.0, 322.0, 290.5, 348.0, 338.0, 322.5, 313.0, 239.0, 257.5, 339.5, 296.0, 296.0, 316.5, 346.5, 304.0, 256.0, 346.0, 326.0, 274.5, 267.0, 333.5, 321.5, 330.5, 307.0, 345.0, 318.5, 258.0, 265.5, 317.5, 315.5, 318.5, 324.5, 347.0, 301.0, 294.5, 257.5, 349.0, 301.5, 246.0, 361.5, 326.5, 336.0, 320.0, 262.0, 311.5, 244.0, 322.5, 283.5, 324.5, 343.5, 336.5, 334.0, 307.5, 337.0, 318.5, 269.0, 341.5, 328.0, 276.5, 285.5, 298.0, 313.0, 296.5, 273.5, 309.5, 302.5, 344.0, 332.5, 299.0, 320.5, 314.0, 312.5, 305.0, 319.0, 293.0, 291.5, 318.0, 247.0, 354.0, 332.5, 299.5, 321.0, 267.0, 298.5, 348.5, 293.5, 272.5, 308.5, 294.0, 312.0, 260.0, 337.5, 328.5, 258.5, 346.0, 356.0, 317.0, 334.5, 276.5, 307.5, 234.5, 325.0, 254.5, 335.0, 338.0, 313.0, 355.0, 321.0, 320.5, 309.0, 302.0, 256.5, 293.5, 294.5, 320.5, 319.0, 288.0, 317.0, 327.5, 332.5, 322.5, 287.5, 338.5, 325.0, 255.0, 311.0, 296.5, 294.0, 328.0, 320.5, 183.5, 285.0, 356.0, 268.5, 309.0, 301.0, 258.5, 327.0, 294.5, 293.5, 306.0, 287.5, 325.0, 323.0, 273.0, 269.0, 300.5, 330.0, 318.5, 266.0, 281.5, 290.5, 310.5, 339.0, 310.0, 317.0, 311.5, 307.5]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,COURTESY_DEBOARDING_RULE_DEBOARDING,1739,"[14, 0, 15, 3, 0, 0, 0, 0, 4, 0, 3, 0, 1, 0, 0, 0, 11, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 1, 0, 0, 0, 21, 0, 0, 19, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 2, 0, 0, 42, 0, 0, 4, 39, 0, 25, 1, 30, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 8, 0, 0, 0, 0, 8, 0, 8, 0, 0, 44, 0, 0, 13, 0, 45, 27, 0, 57, 0, 0, 0, 0, 0, 0, 23, 0, 12, 43, 42, 0, 0, 0, 6, 0, 7, 57, 15, 0, 1, 0, 66, 5, 1, 2, 11, 22, 40, 0, 6, 0, 1, 0, 8, 12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 63, 0, 0, 0, 25, 0, 0, 14, 0, 0, 0, 22, 0, 78, 0, 24, 0, 0, 9, 13, 0, 0, 0, 38, 0, 0, 0, 23, 0, 0, 3, 0, 0, 18, 0, 0, 0, 0, 9, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 0, 0, 32, 0, 0, 8, 14, 0, 10, 0, 0, 29, 0, 0, 20, 0, 7, 11, 0, 1, 0, 12, 0, 0, 19, 0, 2, 0, 0, 0, 16, 0, 0, 6, 0, 0, 6, 30, 5, 9, 0, 0, 0, 0, 0, 3, 8]",566.3180147058823,"[775.0, 552.5, 552.0, 610.5, 490.0, 422.0, 690.0, 354.0, 350.0, 243.0, 395.5, 627.5, 682.0, 625.5, 659.0, 509.0, 617.5, 722.0, 641.0, 529.5, 713.0, 608.0, 390.5, 502.5, 286.5, 710.0, 349.0, 700.0, 579.5, 347.5, 645.0, 466.5, 598.5, 514.5, 660.5, 547.0, 463.0, 497.5, 357.0, 268.5, 734.5, 634.5, 702.0, 577.0, 448.5, 814.0, 805.5, 498.0, 631.0, 661.5, 802.5, 688.5, 352.5, 376.5, 445.0, 416.5, 761.0, 613.0, 622.5, 659.5, 492.0, 469.0, 406.5, 602.5, 634.5, 663.5, 780.0, 477.0, 592.0, 642.0, 625.0, 640.0, 399.0, 612.5, 522.5, 598.5, 832.0, 477.5, 588.5, 527.0, 669.0, 790.0, 465.0, 480.5, 613.0, 522.5, 796.0, 645.5, 648.5, 595.0, 669.5, 751.5, 579.5, 653.5, 359.0, 528.0, 571.0, 299.0, 714.5, 544.0, 520.5, 730.5, 567.0, 336.0, 455.0, 305.0, 492.0, 827.5, 714.5, 799.5, 729.5, 539.0, 346.5, 400.0, 620.5, 583.5, 476.5, 742.5, 684.5, 706.0, 641.0, 340.0, 414.0, 700.5, 543.0, 599.5, 675.5, 681.0, 542.5, 356.5, 755.0, 665.5, 404.0, 372.5, 545.0, 595.0, 639.0, 519.5, 698.0, 618.5, 339.0, 345.5, 733.5, 587.0, 495.0, 664.0, 725.0, 564.5, 533.0, 354.0, 694.5, 551.0, 343.0, 855.0, 617.0, 752.0, 545.5, 327.0, 567.0, 326.5, 571.0, 479.0, 676.0, 743.5, 688.0, 627.5, 641.5, 684.5, 710.0, 407.5, 665.0, 605.0, 359.5, 424.0, 552.5, 513.5, 547.0, 406.0, 568.5, 557.5, 808.0, 752.0, 509.0, 630.0, 563.5, 550.0, 574.0, 642.5, 470.0, 572.5, 570.5, 306.0, 654.5, 731.5, 581.5, 620.5, 369.0, 522.5, 701.0, 513.5, 365.0, 611.5, 647.0, 605.5, 389.5, 704.5, 750.0, 365.5, 733.5, 770.0, 615.0, 706.5, 440.5, 562.0, 277.0, 643.5, 311.5, 693.5, 751.5, 546.5, 737.0, 643.5, 565.5, 649.0, 558.0, 279.5, 473.0, 543.0, 592.5, 585.5, 600.5, 594.5, 755.0, 798.5, 645.0, 471.0, 806.5, 558.0, 370.5, 509.5, 446.5, 526.5, 578.5, 534.5, 183.0, 480.5, 790.5, 381.5, 535.5, 541.0, 352.5, 765.5, 473.0, 522.0, 530.5, 458.0, 662.5, 701.0, 401.5, 377.0, 678.5, 675.5, 616.0, 394.5, 477.0, 434.5, 544.0, 684.5, 562.5, 603.5, 531.0, 529.0]"
CONNECTING_PAX_PRIORITY_SEAT_ALLOCATION,AISLE_PRIORITY_DEBOARDING_RULE,1697,"[14, 0, 15, 3, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 11, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 5, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 0, 2, 0, 0, 0, 21, 0, 0, 19, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 2, 0, 0, 42, 0, 0, 4, 39, 0, 25, 1, 30, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 0, 8, 0, 0, 44, 0, 0, 13, 0, 45, 27, 0, 48, 0, 0, 0, 0, 0, 0, 23, 0, 10, 41, 42, 0, 0, 0, 6, 0, 7, 57, 15, 0, 0, 0, 66, 5, 0, 0, 11, 22, 40, 0, 6, 0, 0, 0, 8, 11, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 25, 0, 0, 12, 0, 0, 0, 22, 0, 78, 0, 23, 0, 0, 9, 13, 0, 0, 0, 38, 0, 0, 0, 21, 0, 0, 3, 0, 0, 18, 0, 0, 0, 0, 9, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 55, 0, 0, 32, 0, 0, 8, 14, 0, 10, 0, 0, 27, 0, 0, 20, 0, 7, 11, 0, 1, 0, 12, 0, 0, 19, 0, 0, 0, 0, 0, 16, 0, 0, 6, 0, 0, 6, 30, 5, 9, 0, 0, 0, 0, 0, 2, 8]",307.98713235294116,"[360.0, 290.5, 314.5, 337.5, 300.0, 261.0, 329.0, 263.5, 261.5, 219.0, 277.5, 314.0, 330.5, 329.5, 332.5, 300.5, 313.5, 317.0, 293.5, 283.0, 352.0, 312.0, 258.5, 283.5, 232.5, 344.0, 260.5, 343.5, 308.5, 266.0, 311.5, 291.0, 310.5, 306.5, 338.0, 302.5, 281.5, 276.0, 256.0, 234.0, 341.5, 345.0, 330.0, 306.5, 287.5, 366.0, 346.5, 297.5, 298.5, 329.0, 366.0, 325.0, 296.5, 271.0, 281.0, 270.5, 354.5, 298.0, 315.5, 330.0, 311.5, 291.5, 285.5, 291.5, 305.0, 343.5, 352.5, 282.0, 327.5, 314.0, 313.5, 331.0, 284.5, 342.5, 298.5, 334.5, 349.5, 296.5, 321.5, 299.0, 329.5, 328.0, 282.0, 314.0, 324.0, 277.5, 337.0, 327.0, 314.5, 309.0, 352.0, 328.0, 316.0, 323.0, 258.0, 309.0, 321.0, 236.5, 344.5, 313.0, 288.5, 324.5, 310.0, 263.0, 275.5, 267.0, 284.0, 376.0, 344.0, 346.5, 364.0, 299.5, 270.5, 288.5, 308.5, 331.0, 301.5, 356.5, 327.0, 314.0, 314.0, 238.0, 270.0, 331.0, 301.5, 314.5, 332.0, 352.0, 309.0, 248.5, 347.5, 344.0, 286.0, 263.5, 301.0, 322.0, 333.5, 300.0, 339.0, 330.0, 259.0, 263.5, 325.0, 307.5, 316.0, 314.5, 326.5, 300.0, 315.0, 269.0, 351.5, 305.0, 242.0, 382.0, 319.5, 341.0, 330.5, 247.0, 294.0, 247.5, 319.0, 284.0, 322.5, 351.0, 336.5, 346.5, 313.0, 349.5, 337.0, 275.0, 340.5, 337.0, 264.0, 281.5, 295.0, 313.0, 306.5, 282.0, 289.5, 296.0, 354.0, 328.5, 314.5, 329.5, 319.0, 325.0, 306.5, 329.0, 294.0, 293.5, 308.5, 249.0, 349.0, 330.0, 301.0, 318.0, 267.0, 295.5, 323.5, 293.0, 270.0, 305.0, 305.0, 322.5, 272.0, 337.5, 339.5, 249.0, 346.5, 361.5, 326.5, 334.0, 277.0, 297.5, 235.5, 328.0, 254.0, 348.5, 331.0, 313.5, 356.0, 302.5, 327.5, 330.0, 303.5, 258.0, 297.5, 300.0, 336.5, 323.0, 290.5, 315.5, 323.5, 327.0, 319.0, 309.0, 341.0, 330.5, 261.5, 307.5, 291.0, 299.5, 336.0, 311.0, 183.5, 301.5, 346.5, 271.5, 306.0, 309.0, 254.0, 341.5, 291.0, 287.5, 321.5, 287.5, 312.5, 336.0, 288.5, 262.5, 297.5, 344.5, 308.0, 280.0, 292.0, 282.0, 321.0, 345.0, 309.0, 305.5, 311.5, 313.5]"
